station_id,s_no,battery_status,status_timestamp,weather_humidity,weather_temperature,weather_wind_speed
4,71,high,1684571287515,48,85,30
4,72,medium,1684571288531,37,115,112
4,73,medium,1684571289538,63,81,133
4,75,high,1684571290554,58,110,31
4,76,medium,1684571291564,88,29,121
4,77,low,1684571292579,53,43,134
4,78,low,1684571293581,82,60,14
4,79,high,1684571294584,73,107,10
4,80,low,1684571295595,19,81,54
4,81,low,1684571296616,29,117,127
4,83,high,1684571297640,16,77,10
4,84,low,1684571298656,65,3,40
4,85,low,1684571299671,44,85,47
4,86,medium,1684571300686,95,20,15
4,87,high,1684571301689,61,102,63
4,88,medium,1684571302703,37,130,89
4,89,high,1684571303719,32,96,129
4,90,medium,1684571304722,72,55,43
4,91,medium,1684571305738,83,12,31
4,92,medium,1684571306750,29,107,11
4,94,high,1684571307765,84,80,48
4,95,low,1684571308773,61,33,16
4,96,medium,1684571309780,15,91,40
4,97,high,1684571310796,11,84,64
4,98,high,1684571311811,57,3,41
4,99,medium,1684571312827,85,123,70
4,100,low,1684571313842,19,105,130
4,101,low,1684571314844,15,105,145
4,102,medium,1684571315854,87,70,107
4,103,high,1684571316862,33,42,22
4,104,medium,1684571317873,81,134,79
4,105,medium,1684571318889,5,59,138
4,106,medium,1684571319890,14,55,84
4,107,high,1684571320906,2,73,58
4,108,low,1684571321921,32,115,50
4,109,high,1684571322936,7,26,114
4,111,medium,1684571323953,9,43,125
4,112,medium,1684571324969,92,61,112
4,113,low,1684571325984,12,110,136
4,114,high,1684571326985,50,14,132
4,116,high,1684571327986,11,36,11
4,117,medium,1684571328997,32,2,144
4,118,high,1684571329997,30,126,101
4,119,low,1684571331001,27,56,73
4,120,low,1684571332014,9,112,8
4,121,medium,1684571333015,41,128,140
4,122,low,1684571334029,86,52,147
4,123,high,1684571335045,46,100,89
4,124,medium,1684571336059,97,21,102
4,125,low,1684571337076,39,107,64
4,126,low,1684571338091,30,106,133
4,127,medium,1684571339094,37,112,40
4,128,medium,1684571340106,73,10,114
4,130,high,1684571341122,20,105,41
4,132,low,1684571342137,99,148,33
4,133,low,1684571343153,47,80,22
4,134,medium,1684571344161,28,43,41
4,135,low,1684571345169,42,43,5
4,136,medium,1684571346184,62,9,28
4,137,medium,1684571347199,8,108,50
4,138,high,1684571348214,13,132,52
4,139,medium,1684571349220,85,103,47
4,140,high,1684571350236,81,117,7
4,141,low,1684571351246,18,98,139
4,142,high,1684571352260,4,102,123
4,143,medium,1684571353278,41,30,75
4,144,high,1684571354293,19,49,118
4,145,medium,1684571355308,66,128,137
4,146,high,1684571356324,55,92,111
4,147,low,1684571357339,10,18,47
4,148,medium,1684571358352,16,130,19
4,149,medium,1684571359354,68,46,28
4,151,high,1684571360358,32,115,26
4,152,low,1684571361359,22,64,9
4,153,medium,1684571362369,12,84,6
4,154,high,1684571363385,21,15,140
4,155,low,1684571364399,13,42,60
4,156,low,1684571365414,64,96,13
4,157,medium,1684571366430,54,114,116
4,159,medium,1684571367445,57,109,36
4,160,medium,1684571368461,94,112,118
4,161,medium,1684571369477,32,66,107
4,162,high,1684571370480,11,78,124
4,163,medium,1684571371483,87,97,10
4,164,medium,1684571372493,33,46,12
4,165,low,1684571373508,22,84,20
4,167,high,1684571374523,19,31,39
4,168,low,1684571375524,69,79,96
4,169,low,1684571376539,14,56,23
4,170,high,1684571377541,98,83,37
4,171,low,1684571378569,60,94,15
4,173,high,1684571379586,1,78,9
4,174,high,1684571380593,8,140,121
4,175,medium,1684571381603,47,126,48
4,176,medium,1684571382607,54,72,109
4,177,high,1684571383618,2,49,87
4,178,low,1684571384633,2,84,135
4,179,medium,1684571385648,38,34,84
4,180,medium,1684571386664,2,32,142
4,181,medium,1684571387678,56,37,38
4,182,medium,1684571388694,1,124,124
4,183,high,1684571389707,46,99,119
4,184,low,1684571390710,39,40,16
4,185,low,1684571391723,93,18,67
4,186,high,1684571392727,76,26,77
4,188,medium,1684571393744,87,148,30
4,189,high,1684571394747,82,24,130
4,190,medium,1684571395754,57,142,81
4,191,low,1684571396778,35,15,53
4,192,medium,1684571397785,83,142,94
4,193,high,1684571398800,35,65,15
4,194,high,1684571399809,60,125,77
4,196,medium,1684571400817,13,13,56
4,197,low,1684571401825,54,31,110
4,198,medium,1684571402829,21,35,18
4,199,low,1684571403832,73,62,40
4,200,medium,1684571404836,40,54,147
4,201,low,1684571405848,1,110,99
4,202,medium,1684571406862,74,64,42
4,203,high,1684571407875,34,105,44
4,204,medium,1684571408884,38,25,49
4,205,low,1684571409900,73,134,47
4,207,medium,1684571410906,14,137,22
4,208,medium,1684571411923,97,8,7
4,209,high,1684571412938,25,90,111
4,210,high,1684571413941,42,7,38
4,212,medium,1684571414943,71,55,132
4,213,medium,1684571415945,78,4,66
4,214,high,1684571416958,31,41,118
4,215,low,1684571417970,90,127,45
4,216,low,1684571418985,36,120,89
4,217,low,1684571420016,64,96,7
4,218,high,1684571421030,13,104,145
4,219,medium,1684571422032,23,117,113
4,220,high,1684571423045,25,80,59
4,221,medium,1684571424062,78,115,64
4,222,medium,1684571425065,22,116,67
4,223,high,1684571426082,31,32,68
4,224,medium,1684571427085,77,87,96
4,225,high,1684571428094,27,8,46
4,226,low,1684571429110,8,35,96
4,227,medium,1684571430122,37,120,26
4,228,low,1684571431125,51,86,20
4,229,high,1684571432141,32,24,36
4,231,medium,1684571433143,73,118,110
4,233,high,1684571434156,43,92,5
4,234,medium,1684571435169,91,60,134
4,235,medium,1684571436173,96,87,78
4,236,medium,1684571437175,79,1,21
4,237,low,1684571438194,82,98,101
4,238,high,1684571439201,18,109,29
4,239,low,1684571440215,39,105,102
4,240,high,1684571441230,71,133,64
4,241,low,1684571442245,40,70,101
4,242,medium,1684571443246,29,119,122
4,244,high,1684571444260,49,25,48
4,245,low,1684571445276,79,112,65
4,246,high,1684571446278,67,62,27
4,247,medium,1684571447280,96,131,128
4,248,low,1684571448283,16,8,29
4,249,high,1684571449292,11,18,132
4,250,medium,1684571450307,43,52,112
4,251,low,1684571451322,75,134,47
4,252,medium,1684571452328,49,30,16
4,253,medium,1684571453339,92,16,73
4,255,high,1684571454354,4,122,25
4,256,medium,1684571455370,51,22,42
4,257,medium,1684571456373,49,87,120
4,258,high,1684571457387,18,23,97
4,259,low,1684571458389,10,87,141
4,260,high,1684571459390,32,137,110
4,261,medium,1684571460415,41,4,48
4,262,low,1684571461431,55,51,42
4,263,medium,1684571462445,2,45,13
4,264,low,1684571463461,24,113,102
4,265,high,1684571464476,30,18,117
4,266,high,1684571465490,90,145,25
4,268,medium,1684571466540,50,105,54
4,269,low,1684571467556,81,61,11
4,270,medium,1684571468565,10,117,148
4,271,low,1684571469576,42,110,68
4,272,medium,1684571470579,36,24,120
4,273,low,1684571471584,27,106,101
4,274,medium,1684571472586,53,139,115
4,275,high,1684571473600,14,60,130
4,276,high,1684571474616,16,29,51
4,277,medium,1684571475633,15,4,114
4,278,high,1684571476644,79,86,11
4,280,low,1684571477651,41,16,97
4,281,medium,1684571478657,87,47,12
4,282,high,1684571479667,90,99,30
4,283,low,1684571480668,76,128,17
4,284,high,1684571481670,66,88,124
4,285,medium,1684571482677,90,29,78
4,286,high,1684571483693,69,121,84
4,287,medium,1684571484707,57,78,92
4,289,low,1684571485714,1,28,15
4,290,medium,1684571486723,42,123,95
4,291,high,1684571487741,51,30,89
4,293,medium,1684571488748,2,129,128
4,294,medium,1684571489755,23,29,8
4,295,high,1684571490778,11,53,45
4,296,high,1684571491790,8,6,22
4,297,low,1684571492810,87,44,19
4,298,medium,1684571493811,80,140,79
4,299,low,1684571494835,87,90,108
4,300,low,1684571495856,36,132,31
4,302,high,1684571496858,22,57,58
4,303,medium,1684571497864,71,135,22
4,304,medium,1684571498871,38,124,96
4,305,high,1684571499879,53,92,7
4,306,low,1684571500881,26,131,54
4,307,medium,1684571501897,62,145,49
4,308,high,1684571502901,6,39,107
4,309,low,1684571503905,86,58,58
4,310,low,1684571504906,73,7,35
4,312,medium,1684571505914,72,78,102
4,313,low,1684571506921,27,31,107
4,314,high,1684571507929,10,74,59
4,315,low,1684571508948,48,78,5
4,316,low,1684571509957,56,18,54
4,317,medium,1684571510971,94,32,5
4,318,medium,1684571511972,35,84,68
4,319,high,1684571512975,62,18,66
4,320,medium,1684571513986,71,93,9
4,321,medium,1684571515001,97,9,52
4,322,medium,1684571516007,2,118,133
4,323,low,1684571517018,79,21,54
4,324,medium,1684571518030,31,37,127
4,325,high,1684571519032,7,46,44
4,327,low,1684571520049,6,59,11
4,328,high,1684571521063,81,102,62
4,329,low,1684571522080,34,106,148
4,330,medium,1684571523081,66,28,63
4,331,low,1684571524097,32,105,117
4,332,medium,1684571525108,85,16,29
4,333,high,1684571526113,41,85,37
4,334,high,1684571527116,57,49,78
4,335,medium,1684571528130,16,16,26
4,336,low,1684571529137,57,125,42
4,337,medium,1684571530150,41,106,50
4,338,medium,1684571531159,12,45,127
4,339,low,1684571532168,0,46,74
4,341,high,1684571533171,40,60,126
4,342,high,1684571534173,29,51,146
4,343,medium,1684571535185,72,32,141
4,345,low,1684571536202,84,21,127
4,346,medium,1684571537216,18,65,40
4,347,medium,1684571538218,58,94,143
4,348,low,1684571539231,15,41,7
4,349,low,1684571540240,27,61,5
4,350,high,1684571541254,46,101,65
4,352,high,1684571542261,99,118,47
4,353,high,1684571543277,60,92,122
4,354,low,1684571544283,39,12,73
4,355,medium,1684571545296,52,16,149
4,356,medium,1684571546307,94,69,118
4,357,low,1684571547313,45,10,35
4,358,medium,1684571548324,61,111,27
4,359,high,1684571549329,61,95,103
4,360,medium,1684571550337,13,17,128
4,362,medium,1684571551349,81,116,51
4,363,medium,1684571552352,93,139,132
4,364,low,1684571553365,79,112,148
4,365,high,1684571554368,60,111,94
4,366,low,1684571555369,1,121,25
4,367,high,1684571556370,24,141,125
4,368,high,1684571557385,17,37,5
4,369,low,1684571558391,11,31,66
4,370,medium,1684571559402,33,0,142
4,371,medium,1684571560408,72,44,16
4,372,high,1684571561478,68,114,119
4,373,medium,1684571562486,79,14,87
4,374,low,1684571563500,38,73,63
4,376,medium,1684571564510,25,77,131
4,377,high,1684571565518,9,120,10
4,378,low,1684571566526,6,42,70
4,379,low,1684571567541,100,130,48
4,380,medium,1684571568557,57,111,60
4,381,high,1684571569580,52,95,13
4,382,low,1684571570588,38,73,51
4,383,medium,1684571571602,64,74,43
4,384,medium,1684571572618,27,39,100
4,385,medium,1684571573621,94,41,142
4,386,high,1684571574633,92,116,85
4,388,low,1684571575668,82,48,68
4,389,medium,1684571576675,22,94,134
4,390,high,1684571577683,27,41,90
4,391,medium,1684571578691,52,123,134
4,392,low,1684571579700,5,2,54
4,393,medium,1684571580706,43,35,104
4,394,medium,1684571581716,97,106,10
4,395,high,1684571582726,3,130,55
4,396,low,1684571583732,12,102,51
4,397,high,1684571584736,46,23,42
4,398,low,1684571585740,79,98,61
4,399,medium,1684571586749,72,14,79
4,401,medium,1684571587751,34,144,115
4,402,low,1684571588766,40,105,113
4,403,high,1684571589773,22,47,99
4,404,low,1684571590795,58,34,112
4,406,medium,1684571591829,36,147,65
4,407,high,1684571592835,3,138,77
4,408,medium,1684571593842,44,137,56
4,409,low,1684571594851,71,40,87
4,410,medium,1684571595860,33,126,109
4,411,low,1684571596864,29,61,50
4,412,low,1684571597875,1,21,90
4,413,medium,1684571598885,38,91,29
4,414,high,1684571599890,80,24,115
4,416,high,1684571600897,90,130,27
4,417,high,1684571601924,55,6,79
4,418,medium,1684571602949,26,50,83
4,419,low,1684571603953,78,76,120
4,420,medium,1684571604964,87,53,133
4,421,low,1684571605979,23,101,13
4,422,medium,1684571606993,18,13,108
4,423,low,1684571607997,95,35,43
4,424,medium,1684571609027,59,115,80
4,425,high,1684571610038,69,24,127
4,427,medium,1684571611040,96,30,39
4,428,high,1684571612056,33,73,139
4,429,low,1684571613065,48,48,109
4,430,medium,1684571614073,3,68,84
4,431,medium,1684571615081,55,139,66
4,432,low,1684571616085,50,17,135
4,433,high,1684571617101,65,80,97
4,434,low,1684571618117,96,42,74
4,435,medium,1684571619131,57,82,57
4,436,high,1684571620136,15,116,64
4,437,medium,1684571621151,24,93,84
4,439,low,1684571622155,99,138,124
4,440,high,1684571623161,13,21,99
4,441,low,1684571624166,16,26,86
4,442,low,1684571625168,87,90,39
4,443,high,1684571626178,33,136,135
4,444,medium,1684571627185,97,105,34
4,445,medium,1684571628189,35,10,136
4,446,medium,1684571629203,36,6,99
4,447,low,1684571630205,92,12,29
4,448,high,1684571631219,45,72,114
4,449,high,1684571632221,65,55,9
4,451,medium,1684571633233,36,77,104
4,452,medium,1684571634247,21,13,101
4,453,medium,1684571635260,96,9,47
4,454,low,1684571636264,51,82,43
4,455,low,1684571637277,20,35,145
4,456,high,1684571638282,71,138,59
4,457,high,1684571639296,8,121,75
4,458,medium,1684571640312,65,17,31
4,459,low,1684571641323,95,6,74
4,461,medium,1684571642329,44,91,140
4,462,low,1684571643341,1,84,100
4,463,low,1684571644350,84,62,50
4,464,high,1684571645357,77,132,96
4,465,medium,1684571646361,24,78,149
4,466,low,1684571647377,11,76,30
4,467,medium,1684571648392,43,10,98
4,469,high,1684571649404,26,59,77
4,470,medium,1684571650418,7,141,40
4,471,low,1684571651430,0,62,144
4,472,low,1684571652445,20,39,66
4,473,high,1684571653451,73,10,57
4,474,high,1684571654468,45,103,76
4,475,medium,1684571655482,15,92,128
4,476,low,1684571656504,35,28,36
4,477,medium,1684571657519,34,26,31
4,478,high,1684571658525,70,24,51
4,480,medium,1684571659535,12,30,27
4,481,high,1684571660549,29,102,108
4,482,low,1684571661563,5,54,6
4,483,low,1684571662578,34,81,18
4,484,medium,1684571663579,49,116,121
4,485,medium,1684571664581,94,111,90
4,486,medium,1684571665596,24,118,112
4,487,high,1684571666609,81,66,27
4,488,low,1684571667624,15,102,91
4,489,medium,1684571668638,72,32,126
4,491,low,1684571669653,49,122,97
4,492,high,1684571670666,55,10,22
4,493,medium,1684571671680,34,41,53
4,494,high,1684571672694,22,137,117
4,495,medium,1684571673709,86,109,107
4,496,low,1684571674715,21,115,115
4,498,high,1684571675730,77,53,69
4,499,low,1684571676745,64,45,132
4,500,medium,1684571677758,52,79,70
4,501,medium,1684571678760,75,125,22
4,502,low,1684571679768,71,15,52
4,503,low,1684571680795,26,109,61
4,504,high,1684571681810,24,89,15
4,505,high,1684571682825,26,39,35
4,506,low,1684571683839,19,38,98
4,508,medium,1684571684853,74,133,83
4,509,medium,1684571685869,38,86,86
4,510,medium,1684571686877,64,121,63
4,511,low,1684571687891,81,57,31
4,512,high,1684571688905,64,87,39
4,513,low,1684571689917,36,39,121
4,514,medium,1684571690931,90,32,24
4,515,low,1684571691946,79,1,38
4,516,medium,1684571692960,57,63,64
4,517,medium,1684571693969,85,113,70
4,518,medium,1684571694984,21,28,112
4,520,high,1684571695992,90,86,72
4,521,medium,1684571697008,22,149,35
4,522,high,1684571698024,66,63,25
4,523,high,1684571699040,30,5,102
4,525,low,1684571700050,97,26,73
4,526,low,1684571701051,83,94,138
4,527,high,1684571702062,83,89,83
4,528,low,1684571703073,39,66,119
4,529,medium,1684571704085,81,94,20
4,530,medium,1684571705097,51,90,102
4,531,high,1684571706109,32,73,15
4,532,low,1684571707118,58,63,64
4,533,high,1684571708124,18,89,11
4,534,medium,1684571709135,1,23,24
4,535,medium,1684571710139,72,64,36
4,536,medium,1684571711150,95,137,13
4,537,medium,1684571712165,42,105,58
4,539,high,1684571713174,50,2,95
4,540,low,1684571714180,55,63,73
4,541,low,1684571715185,35,65,149
4,542,high,1684571716199,3,31,42
4,543,high,1684571717210,3,26,26
4,544,medium,1684571718218,2,122,13
4,545,medium,1684571719225,100,18,13
4,547,low,1684571720238,66,0,89
4,548,medium,1684571721243,4,12,80
4,549,high,1684571722257,97,68,133
4,550,low,1684571723261,42,54,73
4,551,medium,1684571724275,80,67,124
4,552,low,1684571725290,80,12,44
4,553,low,1684571726302,12,104,98
4,554,medium,1684571727305,36,2,94
4,555,low,1684571728320,62,98,111
4,557,medium,1684571729333,18,120,94
4,558,medium,1684571730334,13,95,128
4,559,high,1684571731345,53,33,131
4,560,high,1684571732357,97,71,35
4,561,low,1684571733368,75,16,143
4,562,high,1684571734382,6,38,103
4,563,medium,1684571735398,96,27,55
4,564,low,1684571736410,69,114,120
4,565,high,1684571737422,51,147,68
4,566,low,1684571738435,29,56,35
4,567,medium,1684571739445,40,89,76
4,569,high,1684571740450,69,44,126
4,570,medium,1684571741459,77,111,30
4,571,medium,1684571742475,30,102,7
4,572,high,1684571743485,72,86,128
4,573,medium,1684571744488,24,48,97
4,574,high,1684571745500,6,8,27
4,575,low,1684571746508,96,14,109
4,576,medium,1684571747520,35,64,96
4,577,medium,1684571748533,34,148,128
4,579,high,1684571749538,37,95,41
4,580,low,1684571750552,61,33,142
4,581,high,1684571751559,88,11,22
4,582,medium,1684571752563,40,26,132
4,583,medium,1684571753573,93,98,124
4,585,low,1684571754587,45,59,44
4,586,low,1684571755599,65,58,45
4,587,medium,1684571756610,27,23,83
4,588,high,1684571757636,63,48,72
4,589,high,1684571758650,51,77,94
4,590,low,1684571759665,100,101,33
4,592,high,1684571760680,63,105,27
4,593,high,1684571761691,71,33,119
4,594,high,1684571762698,5,98,15
4,595,medium,1684571763709,84,134,34
4,596,medium,1684571764709,42,36,20
4,597,low,1684571765724,95,130,111
4,598,medium,1684571766731,93,107,142
4,599,low,1684571767736,92,45,89
4,600,medium,1684571768744,58,95,47
4,601,high,1684571769760,50,124,22
4,602,low,1684571770773,79,116,123
4,603,medium,1684571771783,42,26,134
4,604,low,1684571772809,31,110,81
4,605,medium,1684571773814,97,52,22
4,606,medium,1684571774826,77,39,34
4,607,high,1684571775839,76,132,11
4,608,high,1684571776843,13,121,24
4,610,low,1684571777867,30,73,75
4,611,high,1684571778869,4,23,74
4,612,low,1684571779884,14,80,21
4,613,high,1684571780885,29,42,24
4,614,high,1684571781900,34,63,45
4,615,medium,1684571782916,17,124,59
4,616,medium,1684571783930,59,49,117
4,618,low,1684571784939,36,129,99
4,619,medium,1684571785949,64,49,64
4,620,low,1684571786974,94,33,42
4,622,low,1684571787984,36,100,111
4,623,high,1684571788994,95,60,76
4,624,medium,1684571790008,63,26,149
4,625,high,1684571791020,97,8,19
4,626,medium,1684571792035,91,92,110
4,627,high,1684571793050,83,30,24
4,628,low,1684571794052,84,3,141
4,629,medium,1684571795062,10,13,86
4,630,medium,1684571796071,1,22,113
4,631,high,1684571797079,41,119,13
4,632,low,1684571798093,92,110,80
4,633,low,1684571799104,46,98,120
4,634,low,1684571800108,6,67,132
4,635,high,1684571801116,65,90,91
4,636,medium,1684571802132,72,91,37
4,637,medium,1684571803136,70,97,71
4,639,medium,1684571804140,62,107,29
4,640,medium,1684571805153,9,26,8
4,641,high,1684571806167,5,53,73
4,642,low,1684571807182,57,89,140
4,643,medium,1684571808195,59,146,51
4,644,medium,1684571809207,71,85,105
4,645,low,1684571810220,41,57,58
4,646,high,1684571811235,6,137,47
4,648,low,1684571812248,99,147,90
4,649,medium,1684571813259,53,5,81
4,650,medium,1684571814274,2,94,62
4,651,low,1684571815286,76,86,67
4,652,low,1684571816301,6,136,94
4,653,low,1684571817309,79,145,91
4,654,medium,1684571818338,44,52,111
4,656,medium,1684571819351,28,83,68
4,657,high,1684571820364,80,116,41
4,658,medium,1684571821377,54,26,54
4,659,high,1684571822379,90,72,23
4,660,medium,1684571823393,31,137,98
4,661,medium,1684571824403,22,80,36
4,662,low,1684571825417,53,73,19
4,663,high,1684571826430,99,83,84
4,664,medium,1684571827439,73,112,137
4,665,low,1684571828452,50,104,66
4,666,high,1684571829468,16,28,138
4,668,medium,1684571830483,3,125,69
4,669,medium,1684571831494,26,62,118
4,670,high,1684571832501,42,43,139
4,671,low,1684571833505,94,139,17
4,672,high,1684571834519,34,40,64
4,673,high,1684571835530,42,122,78
4,675,medium,1684571836546,64,10,149
4,676,medium,1684571837560,85,144,26
4,677,low,1684571838574,41,132,140
4,678,high,1684571839588,26,14,25
4,679,medium,1684571840602,68,24,71
4,680,low,1684571841616,63,36,63
4,681,low,1684571842627,44,26,122
4,682,low,1684571843633,100,66,48
4,683,medium,1684571844635,13,21,5
4,685,high,1684571845650,36,42,146
4,686,low,1684571846651,87,49,115
4,687,medium,1684571847652,0,65,107
4,688,medium,1684571848663,66,115,75
4,689,high,1684571849678,94,73,84
4,690,medium,1684571850679,22,138,26
4,691,high,1684571851687,95,127,60
4,693,medium,1684571852695,3,71,135
4,694,medium,1684571853706,89,13,58
4,695,high,1684571854713,26,14,70
4,696,high,1684571855721,90,117,43
4,697,low,1684571856732,59,38,70
4,698,medium,1684571857742,52,45,40
4,699,medium,1684571858751,87,30,19
4,700,low,1684571859762,24,126,16
4,701,medium,1684571860774,41,103,14
4,702,high,1684571861782,10,17,93
4,703,low,1684571862795,81,37,137
4,704,medium,1684571863804,34,81,117
4,706,high,1684571864816,24,84,37
4,707,low,1684571865826,10,29,50
4,708,high,1684571866838,55,78,15
4,709,low,1684571867850,75,114,120
4,710,medium,1684571868859,84,122,36
4,711,medium,1684571869864,35,49,90
4,713,medium,1684571870872,46,117,6
4,714,low,1684571871878,33,62,112
4,715,high,1684571872886,33,86,138
4,716,low,1684571873888,90,77,123
4,717,medium,1684571874901,3,35,20
4,718,high,1684571875911,24,8,40
4,719,medium,1684571876927,15,33,145
4,720,low,1684571877936,34,104,29
4,721,medium,1684571878950,44,129,62
4,723,high,1684571879959,88,90,117
4,724,low,1684571880965,24,75,8
4,725,medium,1684571881975,58,29,104
4,726,medium,1684571882979,34,7,89
4,727,low,1684571883994,58,22,29
4,728,low,1684571885002,90,72,56
4,729,high,1684571886014,30,18,54
4,730,medium,1684571887023,85,111,50
4,731,medium,1684571888026,35,117,29
4,732,high,1684571889040,21,88,65
4,733,low,1684571890054,5,101,96
4,734,high,1684571891065,70,11,15
4,735,low,1684571892079,4,12,23
4,736,medium,1684571893089,34,7,6
4,737,medium,1684571894102,20,85,38
4,738,high,1684571895115,20,111,53
4,740,low,1684571896121,37,91,45
4,741,low,1684571897128,51,54,65
4,742,medium,1684571898139,48,122,29
4,743,medium,1684571899152,56,9,19
4,744,high,1684571900155,58,43,7
4,746,low,1684571901167,70,146,48
4,747,high,1684571902177,26,125,141
4,748,high,1684571903183,59,95,73
4,749,medium,1684571904199,4,59,54
4,750,medium,1684571905219,87,145,144
4,751,low,1684571906225,20,117,22
4,752,medium,1684571907236,79,6,73
4,753,high,1684571908246,20,81,135
4,754,medium,1684571909255,66,93,76
4,756,low,1684571910262,47,102,24
4,757,low,1684571911274,91,141,51
4,758,high,1684571912289,70,62,109
4,759,medium,1684571913293,33,63,57
4,760,high,1684571914294,47,81,49
4,761,medium,1684571915310,61,45,36
4,762,medium,1684571916318,36,141,32
4,763,high,1684571917330,83,42,86
4,764,medium,1684571918330,44,84,98
4,766,medium,1684571919347,14,35,83
4,767,high,1684571920352,92,133,63
4,768,low,1684571921359,31,40,32
4,769,high,1684571922365,92,6,113
4,770,low,1684571923375,29,128,17
4,771,low,1684571924395,43,13,62
4,772,medium,1684571925420,100,149,29
4,774,high,1684571926433,35,14,48
4,775,medium,1684571927439,28,5,58
4,776,high,1684571928455,15,2,15
4,777,low,1684571929461,10,82,12
4,778,low,1684571930478,83,93,59
4,779,high,1684571931489,66,122,43
4,780,medium,1684571932502,37,82,98
4,781,medium,1684571933503,40,0,34
4,782,high,1684571934518,33,2,134
4,783,low,1684571935534,70,57,49
4,784,high,1684571936545,74,37,144
4,785,low,1684571937561,1,67,34
4,786,low,1684571938577,21,26,58
4,787,medium,1684571939590,97,90,44
4,788,medium,1684571940602,9,57,11
4,790,medium,1684571941605,77,61,27
4,791,low,1684571942670,25,115,43
4,792,high,1684571943705,19,3,139
4,794,low,1684571944713,34,133,64
4,795,medium,1684571945714,46,30,72
4,796,medium,1684571946730,9,52,140
4,797,low,1684571947736,74,126,113
4,798,high,1684571948747,13,129,26
4,799,high,1684571949750,57,80,72
4,800,medium,1684571950764,7,19,77
4,801,medium,1684571951780,33,116,140
4,802,low,1684571952782,91,44,85
4,803,low,1684571953791,76,50,142
4,804,medium,1684571954794,44,114,45
4,805,high,1684571955796,25,54,140
4,806,medium,1684571956812,39,46,46
4,807,medium,1684571957825,67,25,83
4,808,high,1684571958833,26,31,119
4,809,low,1684571959843,48,41,77
4,811,low,1684571960859,23,101,43
4,812,low,1684571961862,47,99,56
4,813,low,1684571962876,85,15,114
4,814,medium,1684571963891,20,51,61
4,816,high,1684571964906,65,72,62
4,817,medium,1684571965906,55,111,5
4,818,high,1684571966911,33,52,32
4,819,medium,1684571967923,15,99,27
4,820,medium,1684571968923,13,70,144
4,821,high,1684571969924,65,89,26
4,822,low,1684571970942,70,139,85
4,823,medium,1684571971957,17,26,43
4,824,high,1684571972973,63,4,78
4,825,low,1684571973988,96,146,124
4,826,medium,1684571974997,87,103,92
4,827,low,1684571976005,94,56,103
4,829,high,1684571977020,51,62,127
4,830,medium,1684571978036,50,37,46
4,831,medium,1684571979051,89,144,14
4,832,high,1684571980067,48,145,86
4,833,low,1684571981083,59,41,117
4,834,high,1684571982098,42,33,148
4,835,medium,1684571983114,57,74,47
4,836,low,1684571984116,53,138,43
4,838,low,1684571985131,30,31,121
4,839,medium,1684571986147,1,75,9
4,840,high,1684571987158,77,87,56
