station_id,s_no,battery_status,status_timestamp,weather_humidity,weather_temperature,weather_wind_speed
6,169,medium,1684571374945,69,11,85
6,170,high,1684571375954,9,67,52
6,171,medium,1684571376969,79,87,135
6,172,low,1684571377971,64,106,119
6,173,low,1684571378973,99,149,98
6,175,medium,1684571379987,75,30,137
6,176,medium,1684571380990,84,10,76
6,177,high,1684571382003,43,137,33
6,178,medium,1684571383019,52,132,57
6,179,high,1684571384033,57,122,124
6,180,low,1684571385049,58,0,119
6,181,medium,1684571386080,5,104,135
6,182,high,1684571387094,27,92,28
6,183,low,1684571388109,91,76,79
6,184,low,1684571389111,23,105,23
6,185,high,1684571390126,9,31,118
6,187,medium,1684571391129,29,55,21
6,188,low,1684571392133,36,137,78
6,189,medium,1684571393145,83,81,47
6,190,medium,1684571394159,39,101,60
6,191,low,1684571395173,38,122,71
6,192,medium,1684571396183,27,68,15
6,193,medium,1684571397188,26,8,83
6,194,low,1684571398203,96,31,80
6,195,high,1684571399219,94,111,9
6,196,high,1684571400225,78,24,56
6,198,medium,1684571401235,97,61,43
6,199,medium,1684571402250,46,20,148
6,200,high,1684571403253,37,104,141
6,201,medium,1684571404255,89,23,45
6,203,high,1684571405267,29,139,31
6,204,medium,1684571406281,36,57,14
6,205,medium,1684571407297,87,8,79
6,206,low,1684571408314,53,83,33
6,207,low,1684571409331,82,107,35
6,208,medium,1684571410343,47,42,107
6,209,high,1684571411345,96,90,8
6,210,high,1684571412358,63,117,99
6,211,low,1684571413360,87,35,116
6,213,low,1684571414363,88,72,109
6,214,medium,1684571415370,29,62,52
6,215,medium,1684571416387,95,116,111
6,216,high,1684571417403,60,34,137
6,217,high,1684571418405,19,140,90
6,218,high,1684571419406,76,130,65
6,219,medium,1684571420421,69,23,82
6,220,medium,1684571421436,71,75,109
6,221,medium,1684571422451,22,139,51
6,222,low,1684571423465,71,132,11
6,223,high,1684571424467,92,95,92
6,224,high,1684571425470,5,76,12
6,226,medium,1684571426482,90,124,130
6,227,medium,1684571427497,11,39,24
6,228,low,1684571428501,79,107,126
6,229,high,1684571429515,43,141,38
6,230,low,1684571430531,2,114,119
6,231,medium,1684571431546,1,101,24
6,232,medium,1684571432561,65,53,77
6,234,low,1684571433573,0,137,48
6,235,high,1684571434576,78,25,123
6,236,low,1684571435578,16,46,90
6,237,medium,1684571436593,14,77,5
6,238,medium,1684571437607,44,144,128
6,239,low,1684571438620,14,141,37
6,240,high,1684571439622,18,67,111
6,241,medium,1684571440636,98,57,114
6,242,high,1684571441639,100,128,30
6,243,medium,1684571442651,53,130,23
6,244,low,1684571443668,37,126,82
6,245,high,1684571444684,69,123,87
6,246,low,1684571445685,77,84,71
6,248,high,1684571446701,40,53,131
6,249,medium,1684571447716,38,53,37
6,250,low,1684571448729,80,8,140
6,251,low,1684571449731,27,12,141
6,252,high,1684571450745,2,101,79
6,254,medium,1684571451760,22,106,129
6,255,medium,1684571452761,91,132,92
6,256,high,1684571453762,6,59,116
6,257,low,1684571454778,1,41,85
6,258,medium,1684571455793,38,144,116
6,259,medium,1684571456807,35,142,93
6,260,low,1684571457808,75,56,71
6,261,high,1684571458822,81,71,71
6,263,medium,1684571459837,14,116,24
6,264,low,1684571460854,55,54,129
6,265,high,1684571461869,62,85,16
6,266,low,1684571462870,77,15,47
6,267,medium,1684571463885,31,27,133
6,268,high,1684571464899,11,98,82
6,269,medium,1684571465914,55,22,23
6,270,low,1684571466916,21,132,25
6,271,medium,1684571467931,5,24,104
6,272,high,1684571468932,49,83,112
6,273,medium,1684571469945,38,77,87
6,274,medium,1684571470961,95,11,70
6,275,high,1684571471981,88,60,86
6,276,low,1684571472992,16,53,44
6,277,low,1684571474007,41,83,110
6,278,high,1684571475017,27,15,126
6,279,medium,1684571476024,25,124,71
6,281,high,1684571477036,34,87,129
6,282,medium,1684571478038,31,42,96
6,283,medium,1684571479039,94,144,109
6,284,low,1684571480055,46,97,129
6,286,high,1684571481069,20,21,137
6,287,medium,1684571482085,93,96,147
6,288,medium,1684571483100,39,96,40
6,289,low,1684571484115,53,55,133
6,290,low,1684571485130,70,118,91
6,291,medium,1684571486146,72,127,130
6,292,medium,1684571487162,23,79,127
6,293,medium,1684571488178,81,82,104
6,294,high,1684571489193,82,86,18
6,295,low,1684571490195,52,133,143
6,296,low,1684571491210,4,98,24
6,297,high,1684571492222,90,124,147
6,298,medium,1684571493225,74,58,19
6,300,high,1684571494238,11,32,55
6,301,high,1684571495244,59,95,53
6,302,medium,1684571496255,11,107,65
6,303,medium,1684571497269,91,7,111
6,304,high,1684571498284,97,142,6
6,305,low,1684571499300,79,32,23
6,306,high,1684571500316,54,33,21
6,308,low,1684571501319,79,23,16
6,309,medium,1684571502319,25,114,30
6,310,medium,1684571503327,18,88,11
6,311,high,1684571504330,51,109,123
6,312,medium,1684571505343,28,129,89
6,313,medium,1684571506358,62,64,120
6,314,medium,1684571507359,2,29,117
6,315,high,1684571508374,49,135,82
6,316,low,1684571509390,4,45,56
6,317,medium,1684571510392,6,25,9
6,318,high,1684571511393,62,26,147
6,320,low,1684571512394,12,70,149
6,321,high,1684571513404,41,64,63
6,322,medium,1684571514407,88,91,65
6,323,medium,1684571515421,77,135,97
6,325,medium,1684571516425,37,17,68
6,326,high,1684571517437,40,136,82
6,327,low,1684571518452,80,112,99
6,328,medium,1684571519468,56,106,45
6,329,low,1684571520483,39,81,73
6,330,low,1684571521497,54,56,124
6,331,high,1684571522504,1,24,147
6,332,medium,1684571523518,7,120,130
6,333,low,1684571524529,35,61,131
6,334,medium,1684571525544,90,36,101
6,336,high,1684571526561,55,118,39
6,337,medium,1684571527577,83,132,35
6,338,medium,1684571528608,0,95,66
6,339,low,1684571529622,79,7,93
6,340,low,1684571530639,22,148,85
6,342,medium,1684571531652,53,42,89
6,343,high,1684571532654,31,78,27
6,344,high,1684571533659,71,26,94
6,345,medium,1684571534674,18,123,147
6,346,high,1684571535684,36,146,58
6,347,low,1684571536700,54,100,65
6,348,medium,1684571537712,2,32,123
6,349,low,1684571538714,71,53,126
6,350,low,1684571539722,7,5,89
6,351,low,1684571540727,24,86,43
6,352,medium,1684571541730,49,37,76
6,353,high,1684571542747,70,41,15
6,354,high,1684571543763,56,27,93
6,355,medium,1684571544765,42,32,80
6,356,high,1684571545782,11,129,48
6,357,medium,1684571546790,5,1,101
6,359,medium,1684571547804,37,143,54
6,360,low,1684571548806,75,27,127
6,361,high,1684571549807,95,132,62
6,362,low,1684571550823,85,67,128
6,363,low,1684571551827,88,66,59
6,364,high,1684571552835,52,74,41
6,365,high,1684571553844,84,54,136
6,366,medium,1684571554855,94,141,84
6,367,medium,1684571555871,81,127,120
6,368,medium,1684571556885,47,67,44
6,370,medium,1684571557886,31,119,149
6,371,medium,1684571558895,18,119,101
6,373,low,1684571559906,84,6,131
6,374,medium,1684571560917,80,72,140
6,375,high,1684571561934,0,136,27
6,376,low,1684571562942,27,142,123
6,377,medium,1684571563966,67,48,90
6,378,high,1684571564988,15,97,141
6,379,high,1684571565991,53,122,112
6,380,low,1684571566995,10,16,119
6,381,high,1684571568008,23,138,136
6,382,medium,1684571569023,51,127,44
6,383,low,1684571570037,78,72,114
6,384,low,1684571571040,0,111,34
6,385,medium,1684571572078,37,36,86
6,387,high,1684571573086,82,88,70
6,388,medium,1684571574093,72,42,65
6,389,medium,1684571575098,56,13,36
6,390,low,1684571576105,31,92,76
6,391,low,1684571577117,55,104,106
6,392,high,1684571578126,30,93,52
6,393,medium,1684571579130,45,61,64
6,394,high,1684571580139,62,20,18
6,395,high,1684571581149,53,29,106
6,396,medium,1684571582160,3,43,29
6,397,medium,1684571583165,64,86,63
6,398,low,1684571584171,83,143,63
6,400,low,1684571585175,58,9,75
6,401,low,1684571586180,23,60,20
6,402,medium,1684571587189,90,87,8
6,404,low,1684571588203,14,149,100
6,405,high,1684571589207,100,111,80
6,406,medium,1684571590216,72,149,12
6,407,high,1684571591225,37,45,15
6,408,medium,1684571592244,54,8,28
6,409,high,1684571593263,45,87,34
6,410,medium,1684571594267,58,8,129
6,411,medium,1684571595277,96,20,64
6,412,low,1684571596283,74,34,94
6,414,medium,1684571597290,92,127,95
6,415,low,1684571598296,7,22,128
6,416,medium,1684571599311,9,47,13
6,417,high,1684571600316,21,95,72
6,418,low,1684571601330,29,59,110
6,419,high,1684571602351,72,137,56
6,420,medium,1684571603367,99,26,79
6,421,medium,1684571604381,14,58,42
6,422,high,1684571605392,6,69,96
6,423,medium,1684571606393,88,5,49
6,424,high,1684571607407,34,143,141
6,426,medium,1684571608423,44,65,87
6,427,low,1684571609438,84,69,62
6,428,low,1684571610443,87,44,55
6,429,low,1684571611455,29,68,129
6,430,medium,1684571612472,60,48,93
6,431,high,1684571613474,37,44,84
6,432,high,1684571614481,73,31,56
6,433,low,1684571615493,76,54,79
6,434,low,1684571616498,62,129,33
6,435,high,1684571617500,68,10,73
6,437,low,1684571618514,43,31,9
6,438,medium,1684571619529,96,3,136
6,439,medium,1684571620533,53,59,40
6,440,medium,1684571621544,81,118,117
6,441,medium,1684571622545,97,4,34
6,442,high,1684571623553,59,104,129
6,443,medium,1684571624563,24,76,138
6,444,high,1684571625578,61,82,8
6,445,medium,1684571626588,68,1,16
6,446,high,1684571627593,46,11,16
6,447,low,1684571628600,98,148,132
6,448,medium,1684571629613,0,38,58
6,449,low,1684571630621,57,107,61
6,451,high,1684571631634,30,62,77
6,452,high,1684571632648,1,117,8
6,453,high,1684571633660,87,74,14
6,454,medium,1684571634675,44,51,126
6,455,low,1684571635678,88,48,30
6,456,medium,1684571636690,39,22,50
6,457,low,1684571637705,49,122,25
6,459,medium,1684571638709,48,123,109
6,460,medium,1684571639724,97,105,13
6,461,medium,1684571640740,66,49,42
6,462,low,1684571641751,6,6,5
6,463,high,1684571642758,24,48,40
6,465,medium,1684571643763,24,94,147
6,466,high,1684571644778,43,37,148
6,467,low,1684571645784,77,11,84
6,468,medium,1684571646791,87,129,15
6,469,high,1684571647805,88,110,68
6,470,low,1684571648818,55,131,132
6,471,low,1684571649832,57,101,108
6,472,medium,1684571650847,11,16,42
6,473,medium,1684571651858,23,32,96
6,474,high,1684571652871,0,28,68
6,475,low,1684571653897,3,29,16
6,476,low,1684571654912,60,38,103
6,477,medium,1684571655928,83,9,133
6,478,medium,1684571656932,61,41,143
6,480,high,1684571657938,62,104,99
6,481,medium,1684571658949,94,126,87
6,482,high,1684571659963,1,20,108
6,483,medium,1684571660978,41,83,99
6,484,medium,1684571661991,73,50,35
6,485,low,1684571662993,96,128,49
6,486,high,1684571664009,90,15,39
6,487,medium,1684571665024,51,8,119
6,488,low,1684571666039,47,3,69
6,490,high,1684571667053,18,58,93
6,491,low,1684571668068,98,134,102
6,492,high,1684571669083,17,38,30
6,493,high,1684571670096,88,93,149
6,494,medium,1684571671111,40,116,23
6,495,high,1684571672124,36,146,39
6,497,low,1684571673138,79,40,115
6,498,low,1684571674151,63,105,76
6,499,medium,1684571675159,48,127,86
6,500,medium,1684571676188,24,89,148
6,501,high,1684571677201,89,35,47
6,502,medium,1684571678206,26,118,65
6,503,high,1684571679219,97,1,44
6,504,medium,1684571680225,3,98,86
6,505,medium,1684571681240,8,36,108
6,506,low,1684571682255,52,49,149
6,507,high,1684571683270,97,45,130
6,508,medium,1684571684284,77,89,54
6,509,low,1684571685298,34,43,69
6,511,low,1684571686313,79,13,27
6,512,low,1684571687321,87,81,59
6,513,medium,1684571688335,35,62,14
6,514,high,1684571689335,1,80,116
6,515,high,1684571690344,6,146,52
6,516,low,1684571691358,11,15,27
6,517,medium,1684571692373,26,117,72
6,519,medium,1684571693385,61,108,9
6,520,high,1684571694397,13,5,115
6,522,medium,1684571695412,75,58,73
6,523,low,1684571696422,13,135,26
6,524,medium,1684571697438,72,62,132
6,525,low,1684571698453,33,144,49
6,526,high,1684571699467,78,130,87
6,527,high,1684571700475,15,117,131
6,528,medium,1684571701477,35,126,59
6,529,high,1684571702489,44,16,73
6,530,low,1684571703496,84,78,70
6,532,high,1684571704497,16,121,15
6,533,medium,1684571705507,13,46,19
6,534,medium,1684571706517,82,81,49
6,535,low,1684571707531,33,88,54
6,536,low,1684571708535,23,12,59
6,537,high,1684571709538,65,66,80
6,538,medium,1684571710551,37,135,13
6,539,low,1684571711562,43,9,40
6,540,high,1684571712573,14,9,39
6,541,low,1684571713576,65,84,39
6,542,medium,1684571714593,99,28,83
6,543,medium,1684571715596,64,95,37
6,544,medium,1684571716611,72,51,35
6,545,high,1684571717618,37,133,25
6,546,high,1684571718626,27,136,98
6,547,high,1684571719635,91,77,62
6,548,low,1684571720637,54,12,67
6,550,medium,1684571721640,5,49,89
6,551,medium,1684571722644,7,38,135
6,552,high,1684571723659,94,28,11
6,553,low,1684571724672,56,22,50
6,554,high,1684571725686,73,3,70
6,556,medium,1684571726699,53,64,38
6,557,medium,1684571727702,68,80,129
6,558,low,1684571728715,5,58,51
6,559,low,1684571729717,63,58,41
6,560,high,1684571730729,99,117,119
6,561,high,1684571731742,69,42,27
6,562,low,1684571732754,72,30,121
6,563,low,1684571733765,89,15,36
6,564,medium,1684571734779,100,89,31
6,565,high,1684571735793,52,46,94
6,567,medium,1684571736805,96,17,84
6,568,medium,1684571737816,86,9,81
6,569,high,1684571738829,53,20,58
6,570,medium,1684571739833,86,98,35
6,571,medium,1684571740845,53,94,47
6,572,low,1684571741859,96,21,139
6,573,high,1684571742870,2,70,142
6,574,low,1684571743882,6,12,12
6,575,medium,1684571744883,62,122,102
6,576,low,1684571745896,59,95,58
6,578,high,1684571746903,13,95,64
6,579,high,1684571747915,19,93,128
6,580,medium,1684571748926,55,6,123
6,581,low,1684571749933,89,3,107
6,582,medium,1684571750947,60,102,138
6,583,medium,1684571751964,86,139,43
6,584,high,1684571752974,60,27,53
6,585,low,1684571753984,59,71,52
6,587,medium,1684571754999,44,68,11
6,588,medium,1684571756012,95,106,12
6,589,low,1684571757018,45,69,21
6,590,high,1684571758032,59,46,38
6,591,medium,1684571759046,95,54,24
6,592,medium,1684571760062,1,24,26
6,593,low,1684571761076,56,97,137
6,595,high,1684571762098,94,75,53
6,596,medium,1684571763109,52,83,137
6,597,medium,1684571764121,78,143,13
6,598,high,1684571765138,68,80,86
6,599,low,1684571766150,97,70,53
6,600,high,1684571767155,74,66,41
6,601,medium,1684571768164,1,5,35
6,602,high,1684571769171,3,20,38
6,603,medium,1684571770185,12,24,98
6,605,low,1684571771216,42,30,80
6,606,medium,1684571772225,31,137,109
6,607,high,1684571773236,85,6,75
6,608,low,1684571774244,66,83,75
6,609,medium,1684571775253,41,42,27
6,610,high,1684571776268,36,31,125
6,611,low,1684571777270,52,39,139
6,612,medium,1684571778276,69,8,130
6,613,medium,1684571779280,7,93,25
6,614,high,1684571780294,14,111,6
6,615,medium,1684571781298,12,77,90
6,616,low,1684571782314,4,43,80
6,618,low,1684571783328,46,32,133
6,619,high,1684571784340,4,91,13
6,620,high,1684571785366,99,108,35
6,622,low,1684571786375,36,60,63
6,623,low,1684571787383,5,139,55
6,624,high,1684571788391,30,48,74
6,625,medium,1684571789405,99,67,40
6,626,low,1684571790420,22,0,100
6,627,high,1684571791433,40,52,48
6,628,medium,1684571792447,45,23,36
6,629,medium,1684571793455,60,51,21
6,630,high,1684571794463,92,71,90
6,631,medium,1684571795464,5,22,20
6,632,low,1684571796468,44,55,121
6,633,medium,1684571797474,56,108,84
6,635,high,1684571798486,12,45,145
6,636,medium,1684571799491,97,54,105
6,637,high,1684571800503,91,111,67
6,638,low,1684571801510,57,56,116
6,639,medium,1684571802517,80,96,77
6,640,low,1684571803522,92,35,14
6,641,medium,1684571804537,52,86,78
6,642,medium,1684571805549,35,135,145
6,643,low,1684571806564,19,77,104
6,644,medium,1684571807578,95,105,76
6,645,low,1684571808590,39,49,39
6,646,high,1684571809603,37,121,125
6,648,high,1684571810618,3,14,101
6,649,high,1684571811633,95,116,57
6,650,medium,1684571812644,7,29,57
6,651,high,1684571813653,68,113,104
6,652,medium,1684571814654,50,77,35
6,653,medium,1684571815667,14,97,61
6,654,low,1684571816682,69,23,68
6,655,medium,1684571817705,41,22,67
6,657,high,1684571818718,18,19,48
6,658,low,1684571819731,62,50,27
6,659,medium,1684571820744,97,15,99
6,660,low,1684571821758,57,69,121
6,661,medium,1684571822774,96,49,21
6,662,low,1684571823785,65,143,38
6,663,low,1684571824799,81,25,68
6,664,low,1684571825813,37,7,57
6,665,high,1684571826820,29,133,19
6,666,medium,1684571827835,42,52,147
6,667,medium,1684571828849,43,106,34
6,668,medium,1684571829864,90,62,111
6,670,high,1684571830893,82,126,126
6,671,medium,1684571831907,78,29,76
6,672,medium,1684571832912,14,55,57
6,673,high,1684571833916,23,26,81
6,674,high,1684571834930,58,16,41
6,675,medium,1684571835945,99,42,24
6,676,high,1684571836958,92,137,137
6,678,low,1684571837972,83,61,43
6,679,low,1684571838986,38,114,100
6,680,low,1684571839999,70,80,108
6,681,low,1684571841014,75,113,40
6,682,low,1684571842029,59,125,70
6,684,low,1684571843034,69,22,118
6,685,medium,1684571844050,8,35,35
6,686,high,1684571845064,82,30,31
6,687,medium,1684571846078,73,134,139
6,688,medium,1684571847080,27,48,102
6,689,medium,1684571848094,80,47,135
6,690,high,1684571849105,35,81,34
6,691,medium,1684571850113,40,69,49
6,692,low,1684571851119,44,146,142
6,694,high,1684571852126,37,27,93
6,695,medium,1684571853135,48,24,18
6,696,low,1684571854147,98,125,116
6,697,medium,1684571855154,98,120,132
6,698,low,1684571856166,98,118,22
6,699,high,1684571857176,28,53,85
6,700,high,1684571858185,69,112,118
6,701,high,1684571859192,16,78,111
6,702,high,1684571860206,71,102,73
6,703,low,1684571861217,18,78,34
6,704,medium,1684571862228,69,125,141
6,705,medium,1684571863236,83,124,29
6,706,medium,1684571864246,100,64,17
6,707,medium,1684571865259,64,117,137
6,708,high,1684571866268,95,109,87
6,709,low,1684571867278,60,14,106
6,711,medium,1684571868290,78,3,58
6,712,high,1684571869298,83,2,15
6,713,high,1684571870306,29,109,107
6,714,medium,1684571871311,18,63,45
6,715,medium,1684571872319,46,122,130
6,716,low,1684571873323,100,66,50
6,717,low,1684571874330,4,82,119
6,718,high,1684571875341,79,54,142
6,720,medium,1684571876354,52,5,15
6,721,high,1684571877369,3,62,136
6,722,low,1684571878383,46,44,85
6,723,medium,1684571879390,10,97,136
6,724,medium,1684571880400,61,124,60
6,725,medium,1684571881409,36,21,18
6,726,medium,1684571882416,86,1,73
6,727,low,1684571883419,19,112,149
6,728,high,1684571884422,28,109,5
6,730,high,1684571885430,79,46,26
6,731,low,1684571886437,31,30,14
6,732,medium,1684571887445,49,121,145
6,734,low,1684571888450,21,145,52
6,735,high,1684571889453,41,107,136
6,736,high,1684571890464,12,76,105
6,737,medium,1684571891477,9,24,97
6,738,medium,1684571892487,56,62,24
6,739,low,1684571893497,42,40,20
6,740,medium,1684571894511,83,64,85
6,741,medium,1684571895524,74,0,120
6,742,high,1684571896531,86,24,64
6,743,low,1684571897539,47,107,67
6,744,low,1684571898551,61,146,101
6,745,medium,1684571899557,77,77,113
6,746,low,1684571900568,15,132,49
6,747,medium,1684571901578,21,100,52
6,748,high,1684571902586,27,38,101
6,750,high,1684571903590,51,68,140
6,751,low,1684571904607,16,40,137
6,752,high,1684571905613,62,30,136
6,753,low,1684571906617,19,142,99
6,755,medium,1684571907632,100,56,50
6,756,low,1684571908639,49,47,42
6,757,medium,1684571909647,66,101,115
6,758,medium,1684571910671,74,148,56
6,759,high,1684571911678,6,75,53
6,760,medium,1684571912692,51,20,118
6,761,high,1684571913706,20,0,131
6,762,medium,1684571914723,7,42,129
6,763,low,1684571915734,82,86,98
6,765,medium,1684571916740,54,66,16
6,766,high,1684571917755,81,45,98
6,767,high,1684571918756,70,28,99
6,768,medium,1684571919769,78,11,103
6,769,low,1684571920776,84,129,15
6,770,low,1684571921780,44,124,5
6,771,high,1684571922792,22,53,137
6,772,medium,1684571923798,88,40,12
6,773,low,1684571924802,80,96,72
6,774,high,1684571925815,36,21,82
6,775,low,1684571926827,54,136,130
6,776,high,1684571927831,45,35,128
6,777,low,1684571928848,53,7,117
6,779,medium,1684571929852,90,77,9
6,780,medium,1684571930863,83,131,77
6,781,medium,1684571931873,92,76,57
6,782,high,1684571932876,89,11,113
6,783,medium,1684571933894,87,37,29
6,784,low,1684571934897,64,67,58
6,785,low,1684571935907,59,137,15
6,786,medium,1684571936920,11,133,120
6,787,high,1684571937933,55,122,112
6,788,low,1684571938940,15,102,108
6,790,medium,1684571939952,13,44,141
6,791,medium,1684571940968,63,129,23
6,792,medium,1684571941981,99,27,86
6,793,low,1684571942994,16,27,81
6,794,low,1684571944014,33,71,55
6,795,low,1684571945032,33,126,85
6,796,high,1684571946044,48,102,13
6,797,high,1684571947050,86,84,126
6,798,medium,1684571948063,17,133,15
6,800,medium,1684571949073,83,65,47
6,801,high,1684571950075,5,96,58
6,803,medium,1684571951089,21,2,98
6,804,medium,1684571952105,65,121,92
6,805,medium,1684571953110,27,9,86
6,806,low,1684571954122,57,121,56
6,807,low,1684571955137,79,11,79
6,808,high,1684571956152,31,60,101
6,809,medium,1684571957167,66,92,97
6,810,high,1684571958183,17,45,97
6,812,medium,1684571959185,79,57,58
6,813,low,1684571960201,58,6,45
6,814,low,1684571961216,5,74,103
6,815,high,1684571962217,60,30,143
6,816,low,1684571963225,13,141,116
6,817,medium,1684571964234,18,45,80
6,818,medium,1684571965249,70,130,100
6,819,high,1684571966265,7,121,96
6,820,medium,1684571967281,19,111,116
6,821,low,1684571968297,16,61,25
6,822,high,1684571969313,7,23,74
6,823,medium,1684571970320,19,77,47
6,824,high,1684571971339,50,61,74
6,825,low,1684571972351,10,71,67
6,826,high,1684571973353,74,18,39
6,827,medium,1684571974369,29,67,137
6,829,medium,1684571975379,91,80,51
6,830,medium,1684571976390,39,39,75
6,831,low,1684571977400,37,89,23
6,832,low,1684571978407,88,116,116
6,833,medium,1684571979415,29,92,28
6,834,medium,1684571980418,33,140,94
6,835,high,1684571981432,87,27,97
6,836,medium,1684571982448,36,137,21
6,837,medium,1684571983477,32,58,13
6,839,low,1684571984479,17,135,65
6,840,high,1684571985499,94,7,77
