station_id,s_no,battery_status,status_timestamp,weather_humidity,weather_temperature,weather_wind_speed
9,269,medium,1684571465930,35,124,84
9,270,low,1684571466931,48,39,145
9,271,low,1684571467947,81,52,52
9,272,low,1684571468963,45,146,23
9,274,medium,1684571469976,58,99,68
9,275,medium,1684571470992,65,139,111
9,276,high,1684571471997,25,87,40
9,277,high,1684571473008,69,132,84
9,278,medium,1684571474022,2,121,67
9,279,medium,1684571475033,21,129,58
9,280,low,1684571476040,27,20,25
9,282,medium,1684571477052,8,17,93
9,283,low,1684571478054,9,27,27
9,284,low,1684571479070,90,105,46
9,285,medium,1684571480085,90,129,115
9,286,medium,1684571481101,40,51,136
9,287,low,1684571482116,21,44,79
9,288,high,1684571483131,67,58,20
9,289,high,1684571484146,91,12,85
9,290,high,1684571485161,73,113,48
9,292,high,1684571486181,47,128,6
9,293,medium,1684571487193,53,67,112
9,294,low,1684571488209,14,27,111
9,295,medium,1684571489224,98,129,107
9,296,medium,1684571490227,10,71,86
9,297,low,1684571491241,85,141,88
9,298,high,1684571492253,56,144,83
9,299,medium,1684571493257,95,6,77
9,300,high,1684571494270,1,11,7
9,301,medium,1684571495276,24,84,30
9,303,low,1684571496286,55,102,121
9,304,low,1684571497299,33,112,136
9,305,low,1684571498316,46,38,115
9,306,high,1684571499332,56,86,36
9,307,high,1684571500347,99,125,17
9,308,high,1684571501351,98,70,93
9,309,medium,1684571502355,22,89,149
9,310,medium,1684571503358,67,24,56
9,312,high,1684571504362,96,128,95
9,313,medium,1684571505373,86,72,57
9,314,low,1684571506388,71,13,91
9,315,high,1684571507390,41,121,104
9,316,medium,1684571508405,64,99,41
9,317,low,1684571509413,10,49,69
9,318,medium,1684571510423,27,55,95
9,319,high,1684571511425,33,77,52
9,320,low,1684571512426,7,31,107
9,321,medium,1684571513426,95,85,96
9,322,medium,1684571514438,32,82,25
9,323,low,1684571515452,63,1,7
9,324,low,1684571516456,36,41,57
9,325,low,1684571517469,22,94,75
9,326,high,1684571518484,53,68,53
9,327,medium,1684571519499,6,142,137
9,329,medium,1684571520504,92,135,27
9,330,high,1684571521520,34,101,77
9,331,high,1684571522535,66,0,24
9,332,medium,1684571523550,98,28,140
9,333,high,1684571524561,32,138,97
9,335,medium,1684571525576,59,104,36
9,336,low,1684571526582,21,30,22
9,337,medium,1684571527593,42,136,107
9,338,low,1684571528608,57,53,88
9,339,high,1684571529622,19,102,117
9,340,medium,1684571530639,64,58,118
9,341,medium,1684571531652,70,69,129
9,342,medium,1684571532654,83,68,127
9,343,low,1684571533659,2,134,107
9,344,low,1684571534674,39,68,43
9,345,high,1684571535684,55,18,121
9,346,low,1684571536700,33,123,148
9,347,medium,1684571537712,92,131,137
9,349,high,1684571538714,35,9,17
9,350,high,1684571539722,60,62,105
9,351,medium,1684571540727,90,41,70
9,352,medium,1684571541730,50,85,14
9,353,medium,1684571542747,88,4,122
9,354,high,1684571543763,85,116,103
9,355,low,1684571544765,68,44,51
9,356,high,1684571545782,29,135,32
9,357,low,1684571546790,80,82,102
9,359,low,1684571547804,9,49,142
9,360,medium,1684571548806,69,33,127
9,361,low,1684571549807,65,139,24
9,362,high,1684571550823,24,60,9
9,363,medium,1684571551827,76,35,123
9,365,medium,1684571552835,70,90,127
9,366,medium,1684571553844,49,54,51
9,367,high,1684571554855,50,29,147
9,368,low,1684571555871,24,143,102
9,369,medium,1684571556885,22,56,103
9,370,low,1684571557886,50,124,124
9,371,medium,1684571558895,41,12,93
9,372,medium,1684571559906,58,3,137
9,373,low,1684571560917,16,115,116
9,374,low,1684571561934,93,53,83
9,375,high,1684571562942,5,58,72
9,376,high,1684571563957,75,98,16
9,377,low,1684571564972,82,0,101
9,378,medium,1684571565975,83,55,129
9,380,medium,1684571566979,63,88,74
9,381,low,1684571567992,86,84,36
9,382,medium,1684571568993,17,126,62
9,383,high,1684571570006,14,85,126
9,384,high,1684571571009,12,122,46
9,386,low,1684571572023,37,105,42
9,387,high,1684571573039,33,88,13
9,388,medium,1684571574046,43,8,141
9,389,low,1684571575051,8,92,100
9,390,medium,1684571576059,99,24,70
9,391,medium,1684571577069,52,62,23
9,392,medium,1684571578078,75,14,15
9,393,low,1684571579082,53,128,39
9,394,high,1684571580092,57,115,88
9,395,high,1684571581101,55,116,32
9,396,low,1684571582112,80,95,8
9,397,medium,1684571583119,57,138,98
9,399,high,1684571584123,71,104,24
9,400,low,1684571585128,24,32,110
9,401,medium,1684571586134,34,80,132
9,402,medium,1684571587141,10,138,148
9,403,medium,1684571588144,91,94,67
9,405,low,1684571589159,85,101,13
9,406,high,1684571590169,35,100,67
9,407,low,1684571591178,62,148,128
9,408,low,1684571592193,12,140,30
9,409,medium,1684571593198,100,45,128
9,410,high,1684571594204,56,96,112
9,411,low,1684571595213,42,102,17
9,412,low,1684571596220,2,101,68
9,413,high,1684571597226,80,24,112
9,414,medium,1684571598233,93,139,123
9,416,high,1684571599248,45,83,41
9,417,medium,1684571600253,42,116,15
9,418,high,1684571601265,43,10,90
9,419,low,1684571602272,58,93,54
9,420,medium,1684571603288,21,58,71
9,421,high,1684571604304,93,146,18
9,422,medium,1684571605313,3,91,36
9,423,low,1684571606327,74,0,118
9,424,low,1684571607328,29,138,34
9,425,low,1684571608343,14,5,32
9,426,high,1684571609345,44,61,125
9,428,medium,1684571610353,69,33,149
9,429,medium,1684571611370,91,10,40
9,430,high,1684571612385,22,142,93
9,432,medium,1684571613395,1,13,112
9,433,medium,1684571614402,28,4,10
9,434,high,1684571615414,69,103,101
9,435,low,1684571616418,54,128,6
9,436,low,1684571617421,86,42,120
9,437,high,1684571618435,60,74,37
9,438,low,1684571619450,43,123,135
9,439,high,1684571620454,43,105,134
9,440,medium,1684571621465,71,39,149
9,441,medium,1684571622469,40,74,131
9,442,medium,1684571623475,54,148,83
9,443,high,1684571624480,15,25,20
9,444,low,1684571625485,30,107,94
9,445,low,1684571626495,96,136,141
9,446,medium,1684571627499,23,16,47
9,448,low,1684571628521,93,63,41
9,449,high,1684571629534,23,100,45
9,450,high,1684571630537,62,18,6
9,451,high,1684571631538,61,12,65
9,452,high,1684571632552,83,87,139
9,453,medium,1684571633565,20,120,89
9,454,medium,1684571634580,56,111,29
9,455,medium,1684571635599,66,137,7
9,456,low,1684571636611,20,59,67
9,457,low,1684571637626,60,22,32
9,459,medium,1684571638631,10,137,108
9,460,high,1684571639646,21,27,73
9,462,low,1684571640662,67,144,130
9,463,medium,1684571641672,32,111,43
9,464,low,1684571642679,19,84,30
9,465,medium,1684571643685,8,149,13
9,466,medium,1684571644700,89,34,19
9,467,high,1684571645704,99,126,89
9,468,high,1684571646711,6,87,121
9,469,medium,1684571647726,11,69,35
9,470,low,1684571648739,37,117,21
9,471,high,1684571649752,81,137,16
9,472,medium,1684571650766,48,51,121
9,473,medium,1684571651778,62,73,100
9,475,medium,1684571652793,58,36,138
9,476,high,1684571653803,79,89,23
9,477,low,1684571654817,35,3,18
9,478,low,1684571655833,78,136,136
9,479,low,1684571656836,14,69,112
9,480,medium,1684571657844,48,53,31
9,481,high,1684571658855,56,92,133
9,483,medium,1684571659868,26,92,74
9,484,medium,1684571660882,38,52,25
9,485,high,1684571661895,14,92,12
9,486,low,1684571662910,1,124,116
9,487,low,1684571663914,59,133,75
9,488,medium,1684571664929,26,14,89
9,489,low,1684571665945,33,130,91
9,490,medium,1684571666958,19,115,65
9,491,low,1684571667974,86,53,94
9,492,high,1684571668988,59,132,95
9,493,medium,1684571670001,46,110,89
9,494,high,1684571671015,64,9,19
9,495,low,1684571672029,69,125,5
9,496,medium,1684571673043,79,77,16
9,497,high,1684571674057,31,71,86
9,498,low,1684571675064,18,39,24
9,500,medium,1684571676078,39,55,28
9,501,medium,1684571677091,86,47,125
9,503,medium,1684571678095,82,29,41
9,504,high,1684571679109,62,71,64
9,505,medium,1684571680114,99,12,25
9,506,low,1684571681128,72,8,69
9,507,high,1684571682143,42,143,126
9,508,medium,1684571683158,16,40,112
9,509,low,1684571684173,11,85,144
9,510,high,1684571685187,80,120,60
9,511,low,1684571686218,69,107,104
9,512,low,1684571687225,6,147,102
9,513,high,1684571688239,45,110,140
9,514,high,1684571689250,33,139,94
9,515,low,1684571690265,74,78,62
9,516,medium,1684571691278,67,99,59
9,517,high,1684571692294,63,66,25
9,518,medium,1684571693306,78,50,75
9,519,medium,1684571694319,17,80,135
9,521,high,1684571695333,73,145,24
9,522,low,1684571696343,58,64,88
9,523,medium,1684571697359,54,24,19
9,524,medium,1684571698374,32,62,44
9,525,high,1684571699403,27,9,148
9,526,low,1684571700411,63,127,87
9,528,medium,1684571701413,16,112,56
9,529,low,1684571702425,17,124,52
9,530,high,1684571703433,30,116,14
9,531,medium,1684571704450,3,76,103
9,533,medium,1684571705460,1,60,44
9,534,high,1684571706470,48,117,148
9,535,low,1684571707484,31,53,93
9,536,low,1684571708489,65,68,132
9,537,medium,1684571709490,4,15,100
9,538,high,1684571710504,87,97,147
9,539,low,1684571711515,3,22,5
9,540,high,1684571712529,60,5,25
9,541,medium,1684571713545,54,47,30
9,542,high,1684571714560,99,28,23
9,544,low,1684571715564,64,105,141
9,545,low,1684571716578,50,66,18
9,546,high,1684571717586,73,103,89
9,547,low,1684571718594,75,71,98
9,548,medium,1684571719602,99,72,85
9,549,medium,1684571720604,95,1,122
9,550,high,1684571721607,21,56,127
9,551,high,1684571722612,16,16,14
9,552,high,1684571723627,29,112,86
9,553,medium,1684571724640,40,50,40
9,554,low,1684571725654,16,59,39
9,555,medium,1684571726668,50,46,110
9,556,medium,1684571727671,56,125,34
9,557,low,1684571728683,87,20,132
9,558,medium,1684571729686,98,82,69
9,560,low,1684571730698,96,102,106
9,561,low,1684571731711,33,72,5
9,562,medium,1684571732723,23,127,73
9,563,high,1684571733733,7,91,32
9,564,high,1684571734747,63,12,5
9,565,low,1684571735761,89,31,20
9,566,low,1684571736773,88,25,63
9,567,medium,1684571737784,17,102,119
9,568,medium,1684571738797,41,3,93
9,569,high,1684571739801,9,120,15
9,572,medium,1684571740813,9,134,91
9,573,medium,1684571741828,47,13,107
9,574,medium,1684571742839,79,54,114
9,575,low,1684571743850,90,91,16
9,576,high,1684571744852,60,95,71
9,577,high,1684571745865,21,148,97
9,578,medium,1684571746872,90,77,138
9,579,high,1684571747884,97,95,147
9,580,low,1684571748895,0,9,109
9,581,high,1684571749901,94,41,82
9,582,low,1684571750916,58,3,114
9,583,low,1684571751932,3,107,98
9,584,high,1684571752942,24,118,18
9,585,medium,1684571753952,18,42,141
9,587,medium,1684571754966,2,61,66
9,588,medium,1684571755980,56,23,145
9,589,low,1684571756986,95,110,78
9,590,high,1684571758001,84,54,82
9,591,high,1684571759015,55,10,51
9,593,medium,1684571760046,64,90,107
9,594,medium,1684571761060,59,71,65
9,595,low,1684571762071,68,104,51
9,596,medium,1684571763078,60,140,17
9,597,high,1684571764089,27,69,119
9,598,high,1684571765105,66,18,54
9,599,low,1684571766118,74,54,69
9,600,low,1684571767124,22,5,127
9,601,high,1684571768132,84,72,64
9,602,low,1684571769139,31,92,13
9,603,medium,1684571770154,21,41,53
9,604,high,1684571771169,81,16,36
9,605,medium,1684571772178,11,86,113
9,606,low,1684571773190,48,81,51
9,608,medium,1684571774197,11,139,33
9,609,high,1684571775206,9,33,31
9,610,medium,1684571776220,42,40,122
9,612,medium,1684571777223,25,138,74
9,613,medium,1684571778229,43,31,100
9,614,medium,1684571779232,70,108,95
9,615,low,1684571780247,59,132,44
9,616,low,1684571781250,30,122,34
9,617,high,1684571782265,90,56,43
9,618,low,1684571783280,100,149,40
9,619,high,1684571784292,16,47,142
9,620,high,1684571785304,47,31,110
9,621,medium,1684571786312,56,64,84
9,622,low,1684571787320,19,6,108
9,624,medium,1684571788328,38,39,41
9,625,low,1684571789343,85,0,107
9,626,high,1684571790358,52,133,25
9,627,high,1684571791369,88,68,15
9,628,medium,1684571792384,23,93,12
9,629,medium,1684571793392,24,49,61
9,630,high,1684571794400,100,28,20
9,631,medium,1684571795414,67,132,68
9,632,low,1684571796420,85,65,62
9,633,high,1684571797426,87,57,122
9,635,medium,1684571798439,5,91,123
9,636,medium,1684571799443,67,5,53
9,637,high,1684571800455,43,29,76
9,638,medium,1684571801462,43,7,39
9,639,high,1684571802469,63,137,110
9,640,low,1684571803474,19,98,115
9,641,medium,1684571804489,8,11,50
9,642,high,1684571805503,57,48,135
9,644,low,1684571806517,34,82,122
9,645,low,1684571807531,83,87,17
9,646,medium,1684571808543,54,57,23
9,647,high,1684571809571,40,52,118
9,648,high,1684571810581,38,30,84
9,649,medium,1684571811584,39,149,95
9,650,low,1684571812595,84,100,123
9,651,high,1684571813604,23,121,5
9,652,medium,1684571814606,51,70,78
9,653,medium,1684571815618,64,72,76
9,654,medium,1684571816635,57,14,72
9,655,high,1684571817642,34,89,77
9,656,low,1684571818655,77,106,42
9,657,low,1684571819668,66,138,118
9,658,medium,1684571820682,27,3,17
9,660,high,1684571821694,59,5,132
9,661,medium,1684571822696,27,32,122
9,662,high,1684571823705,72,71,59
9,663,medium,1684571824719,51,116,53
9,664,high,1684571825734,58,21,132
9,665,low,1684571826742,83,119,65
9,666,medium,1684571827756,26,102,52
9,667,high,1684571828770,37,136,37
9,669,low,1684571829784,97,73,56
9,670,low,1684571830800,52,116,52
9,672,high,1684571831812,11,64,33
9,673,low,1684571832817,87,88,144
9,674,low,1684571833822,35,55,64
9,675,medium,1684571834836,62,52,118
9,676,high,1684571835850,23,108,55
9,677,low,1684571836862,57,121,90
9,678,medium,1684571837876,6,73,32
9,679,high,1684571838891,95,3,129
9,680,medium,1684571839904,52,38,47
9,681,low,1684571840918,33,93,52
9,682,high,1684571841933,25,125,72
9,683,high,1684571842940,36,31,109
9,685,medium,1684571843955,89,133,87
9,686,high,1684571844969,20,2,65
9,687,medium,1684571845983,84,8,70
9,688,low,1684571846985,20,131,110
9,689,medium,1684571847999,6,124,122
9,690,low,1684571849010,43,32,113
9,691,medium,1684571850015,26,83,100
9,692,low,1684571851025,8,82,120
9,693,medium,1684571852031,43,118,63
9,694,high,1684571853042,44,11,138
9,695,medium,1684571854054,23,117,102
9,696,high,1684571855060,2,74,136
9,698,high,1684571856069,85,87,87
9,699,low,1684571857082,52,38,70
9,700,medium,1684571858092,15,83,16
9,701,medium,1684571859098,55,58,95
9,702,low,1684571860111,75,80,130
9,703,low,1684571861121,60,117,56
9,705,high,1684571862132,24,131,76
9,706,medium,1684571863142,62,21,40
9,707,medium,1684571864151,3,21,97
9,708,medium,1684571865163,37,51,28
9,709,high,1684571866172,41,135,30
9,710,low,1684571867183,40,127,46
9,712,high,1684571868197,78,111,93
9,713,high,1684571869205,76,98,123
9,714,medium,1684571870212,13,143,81
9,715,medium,1684571871216,6,12,20
9,716,low,1684571872223,48,127,62
9,717,low,1684571873228,71,58,98
9,718,medium,1684571874235,27,46,122
9,719,low,1684571875245,42,70,79
9,720,high,1684571876259,77,24,94
9,722,high,1684571877273,3,71,110
9,723,medium,1684571878287,5,126,99
9,724,medium,1684571879297,7,49,125
9,725,low,1684571880305,30,24,15
9,726,medium,1684571881313,22,126,67
9,727,low,1684571882322,90,84,55
9,728,high,1684571883323,23,100,142
9,729,medium,1684571884326,43,102,13
9,730,high,1684571885334,55,82,67
9,731,high,1684571886344,16,26,29
9,732,medium,1684571887349,65,85,57
9,733,high,1684571888356,49,135,60
9,734,high,1684571889358,33,121,49
9,735,low,1684571890370,74,117,85
9,736,medium,1684571891382,35,34,62
9,737,medium,1684571892392,13,90,55
9,739,medium,1684571893404,79,41,119
9,740,low,1684571894418,48,38,145
9,741,low,1684571895429,54,104,92
9,742,high,1684571896437,0,118,6
9,743,medium,1684571897446,5,75,110
9,744,low,1684571898456,87,99,90
9,745,high,1684571899464,36,46,14
9,746,medium,1684571900472,69,86,82
9,747,medium,1684571901483,89,112,25
9,749,low,1684571902492,57,85,21
9,750,medium,1684571903496,99,77,8
9,751,high,1684571904497,23,21,32
9,752,high,1684571905503,54,122,69
9,753,medium,1684571906510,63,69,14
9,755,low,1684571907520,79,12,92
9,756,medium,1684571908529,91,21,127
9,757,medium,1684571909537,46,79,78
9,758,high,1684571910543,37,134,124
9,759,low,1684571911559,37,2,94
9,760,medium,1684571912561,8,77,27
9,762,low,1684571913569,48,113,114
9,763,low,1684571914570,17,137,65
9,764,medium,1684571915574,42,93,106
9,765,high,1684571916578,43,65,132
9,766,low,1684571917583,71,107,57
9,767,high,1684571918590,22,92,67
9,768,medium,1684571919598,80,120,41
9,769,medium,1684571920601,42,136,144
9,770,medium,1684571921606,39,25,111
9,771,medium,1684571922622,97,102,54
9,772,high,1684571923634,74,129,32
9,773,medium,1684571924648,91,19,98
9,774,high,1684571925660,32,111,54
9,775,low,1684571926669,2,22,29
9,776,high,1684571927674,91,106,95
9,778,medium,1684571928675,49,11,149
9,779,medium,1684571929681,25,3,32
9,780,low,1684571930696,94,123,29
9,781,medium,1684571931712,91,128,49
9,782,high,1684571932721,92,119,73
9,783,high,1684571933727,59,26,47
9,784,medium,1684571934741,82,11,103
9,785,medium,1684571935743,87,129,51
9,786,low,1684571936757,51,38,39
9,787,low,1684571937764,3,30,116
9,789,high,1684571938779,75,82,124
9,790,low,1684571939787,32,81,133
9,791,low,1684571940797,62,23,70
9,792,medium,1684571941799,66,131,142
9,793,medium,1684571942872,62,63,71
9,794,medium,1684571943876,20,129,75
9,795,low,1684571944901,57,74,82
9,797,high,1684571945916,12,42,52
9,798,low,1684571946921,57,78,80
9,799,medium,1684571947925,92,113,133
9,800,high,1684571948927,95,28,111
9,801,high,1684571949939,23,72,7
9,802,low,1684571950953,83,23,145
9,803,medium,1684571951955,22,103,31
9,804,low,1684571952964,55,128,13
9,805,medium,1684571953966,8,14,123
9,806,low,1684571954967,29,27,84
9,807,high,1684571955970,58,20,110
9,808,medium,1684571956985,69,81,25
9,810,high,1684571958000,47,62,53
9,811,high,1684571959007,47,82,89
9,813,high,1684571960015,14,10,64
9,814,medium,1684571961018,82,37,70
9,815,medium,1684571962019,5,24,17
9,816,low,1684571963034,69,60,129
9,817,medium,1684571964049,26,69,52
9,818,high,1684571965080,53,124,35
9,819,low,1684571966095,13,62,121
9,820,medium,1684571967102,76,132,8
9,821,low,1684571968113,18,6,32
9,822,medium,1684571969130,13,119,96
9,823,low,1684571970145,19,60,36
9,825,high,1684571971148,39,144,143
9,826,medium,1684571972150,17,140,49
9,827,medium,1684571973162,1,143,83
9,828,high,1684571974179,70,57,36
9,829,low,1684571975188,26,27,20
9,830,high,1684571976201,35,24,30
9,831,medium,1684571977211,100,113,53
9,832,low,1684571978216,72,121,76
9,833,medium,1684571979242,66,97,103
9,834,low,1684571980258,21,119,32
9,835,medium,1684571981273,49,46,76
9,837,low,1684571982289,42,37,121
9,838,medium,1684571983304,97,56,115
9,839,high,1684571984306,46,141,71
9,840,high,1684571985322,15,117,23
