station_id,s_no,battery_status,status_timestamp,weather_humidity,weather_temperature,weather_wind_speed
5,166,medium,1684571373924,51,50,46
5,168,high,1684571374929,53,44,29
5,169,medium,1684571375938,1,118,11
5,170,medium,1684571376969,100,104,88
5,171,medium,1684571377988,99,123,35
5,172,high,1684571379005,83,94,104
5,173,medium,1684571380019,41,7,79
5,175,low,1684571381022,94,129,34
5,176,high,1684571382036,41,4,89
5,177,low,1684571383050,21,93,32
5,178,high,1684571384064,67,15,15
5,179,low,1684571385080,45,148,105
5,180,medium,1684571386096,54,68,60
5,181,high,1684571387109,88,4,80
5,182,medium,1684571388124,36,55,137
5,183,low,1684571389134,89,120,43
5,185,medium,1684571390157,90,109,44
5,186,high,1684571391160,27,104,52
5,187,medium,1684571392165,20,37,89
5,188,low,1684571393177,83,76,129
5,189,low,1684571394190,9,67,28
5,190,medium,1684571395204,39,112,35
5,191,medium,1684571396214,85,21,80
5,192,high,1684571397227,27,16,85
5,193,low,1684571398242,60,106,22
5,194,medium,1684571399251,38,122,117
5,195,medium,1684571400257,82,26,12
5,196,low,1684571401276,88,104,78
5,198,low,1684571402289,94,124,33
5,199,high,1684571403300,46,95,30
5,200,medium,1684571404303,22,134,54
5,201,low,1684571405315,44,20,80
5,202,low,1684571406320,25,105,141
5,203,medium,1684571407336,86,143,125
5,204,medium,1684571408346,18,35,105
5,206,medium,1684571409362,77,146,137
5,207,high,1684571410375,68,5,103
5,208,low,1684571411392,90,35,128
5,209,medium,1684571412406,4,128,104
5,210,high,1684571413408,16,38,17
5,211,high,1684571414411,18,145,143
5,212,medium,1684571415418,90,117,100
5,214,low,1684571416430,34,43,82
5,215,medium,1684571417435,9,120,87
5,216,high,1684571418436,87,107,136
5,217,low,1684571419453,75,18,91
5,218,medium,1684571420469,12,49,22
5,219,low,1684571421483,61,52,96
5,220,high,1684571422490,66,36,143
5,221,high,1684571423504,39,144,26
5,222,medium,1684571424514,89,29,78
5,223,medium,1684571425517,92,97,42
5,224,medium,1684571426529,7,88,62
5,225,low,1684571427534,23,121,113
5,226,medium,1684571428549,28,19,121
5,228,high,1684571429564,31,3,110
5,229,low,1684571430579,83,16,5
5,230,low,1684571431594,38,34,121
5,231,low,1684571432609,15,145,119
5,232,medium,1684571433620,91,74,59
5,233,high,1684571434623,74,61,109
5,235,medium,1684571435626,53,110,84
5,236,high,1684571436639,15,47,54
5,237,low,1684571437655,46,70,100
5,238,high,1684571438658,48,132,47
5,239,medium,1684571439670,25,93,27
5,240,medium,1684571440682,80,144,36
5,241,low,1684571441690,76,97,105
5,242,medium,1684571442697,61,17,41
5,243,medium,1684571443698,91,141,21
5,244,low,1684571444716,51,83,110
5,245,medium,1684571445732,31,132,44
5,247,high,1684571446733,13,70,121
5,248,high,1684571447747,3,109,90
5,249,low,1684571448760,75,6,70
5,250,high,1684571449762,20,78,9
5,251,high,1684571450776,5,94,19
5,252,low,1684571451792,68,91,25
5,253,low,1684571452793,72,131,37
5,254,medium,1684571453810,18,26,7
5,255,medium,1684571454824,23,87,70
5,257,medium,1684571455841,91,24,82
5,258,medium,1684571456843,32,61,27
5,259,high,1684571457855,49,119,41
5,260,low,1684571458859,48,72,29
5,261,low,1684571459868,53,83,27
5,262,low,1684571460885,68,147,143
5,263,medium,1684571461901,36,46,84
5,264,high,1684571462919,14,142,106
5,265,high,1684571463932,1,82,93
5,267,medium,1684571464946,73,128,114
5,268,high,1684571465961,5,92,103
5,269,medium,1684571466963,34,55,83
5,270,low,1684571467979,46,64,20
5,271,high,1684571468994,80,105,48
5,272,high,1684571469999,33,47,48
5,274,medium,1684571471008,34,21,66
5,275,low,1684571472014,12,143,27
5,276,medium,1684571473024,59,64,82
5,277,low,1684571474038,45,113,13
5,278,high,1684571475049,7,132,103
5,279,low,1684571476055,95,69,139
5,280,medium,1684571477068,28,117,6
5,281,high,1684571478071,16,64,5
5,282,medium,1684571479087,65,102,87
5,283,low,1684571480101,62,57,72
5,284,medium,1684571481116,39,14,118
5,285,medium,1684571482131,14,93,8
5,286,high,1684571483147,35,91,66
5,288,high,1684571484162,41,66,66
5,289,low,1684571485177,83,29,41
5,290,low,1684571486178,0,65,117
5,291,medium,1684571487193,74,33,75
5,292,high,1684571488209,90,40,146
5,294,medium,1684571489224,1,5,132
5,295,high,1684571490228,97,126,110
5,296,medium,1684571491241,69,33,39
5,297,high,1684571492253,73,5,83
5,298,medium,1684571493257,38,111,119
5,299,low,1684571494270,48,137,120
5,300,low,1684571495276,48,0,54
5,301,high,1684571496286,7,35,78
5,302,low,1684571497299,68,51,13
5,303,high,1684571498316,99,130,114
5,305,medium,1684571499332,82,18,28
5,306,low,1684571500347,50,125,105
5,307,medium,1684571501351,85,124,126
5,308,high,1684571502355,3,125,94
5,309,low,1684571503358,81,15,6
5,310,medium,1684571504362,61,55,59
5,312,high,1684571505373,25,59,95
5,313,medium,1684571506388,69,38,11
5,314,medium,1684571507406,31,2,55
5,315,low,1684571508421,27,32,78
5,316,medium,1684571509429,24,100,109
5,317,high,1684571510439,14,135,82
5,318,low,1684571511441,50,140,46
5,319,low,1684571512457,53,132,98
5,320,high,1684571513459,37,76,29
5,321,medium,1684571514469,22,16,12
5,322,high,1684571515483,35,130,5
5,323,medium,1684571516488,72,84,78
5,324,low,1684571517501,86,136,64
5,325,high,1684571518515,43,90,79
5,326,medium,1684571519530,23,29,65
5,327,high,1684571520536,62,52,74
5,328,low,1684571521552,68,76,81
5,330,low,1684571522567,29,66,84
5,331,high,1684571523581,26,29,17
5,333,medium,1684571524593,78,19,121
5,334,low,1684571525607,33,111,10
5,335,low,1684571526614,41,25,83
5,336,medium,1684571527624,4,80,148
5,337,medium,1684571528638,32,129,39
5,338,medium,1684571529653,74,86,25
5,339,high,1684571530662,39,108,142
5,340,low,1684571531681,65,25,23
5,341,medium,1684571532697,71,45,130
5,342,high,1684571533706,80,5,8
5,343,medium,1684571534721,93,93,80
5,344,low,1684571535732,84,61,9
5,345,medium,1684571536739,13,100,53
5,346,low,1684571537760,91,83,29
5,347,low,1684571538770,11,133,49
5,349,medium,1684571539784,16,64,103
5,350,high,1684571540791,91,34,22
5,352,medium,1684571541793,76,69,88
5,353,high,1684571542794,55,112,19
5,354,low,1684571543810,64,119,83
5,355,medium,1684571544812,85,9,19
5,356,medium,1684571545814,70,102,136
5,357,low,1684571546821,50,60,35
5,358,low,1684571547836,24,55,23
5,359,high,1684571548840,88,87,52
5,360,high,1684571549854,68,26,43
5,361,medium,1684571550870,1,74,133
5,362,low,1684571551874,13,112,79
5,364,low,1684571552882,44,8,85
5,365,high,1684571553899,84,104,95
5,366,medium,1684571554918,33,15,60
5,367,low,1684571555933,61,93,53
5,368,medium,1684571556947,25,118,124
5,369,high,1684571557950,86,146,133
5,370,high,1684571558958,35,135,36
5,371,medium,1684571559968,85,113,121
5,372,high,1684571560981,76,12,71
5,373,medium,1684571561982,42,6,80
5,374,high,1684571562990,40,16,99
5,375,low,1684571564020,6,123,54
5,376,high,1684571565050,37,58,64
5,377,low,1684571566069,98,51,84
5,378,medium,1684571567088,42,126,67
5,380,low,1684571568103,0,129,86
5,381,low,1684571569124,44,123,116
5,382,medium,1684571570143,24,116,139
5,383,low,1684571571159,72,105,148
5,384,low,1684571572175,51,71,144
5,385,medium,1684571573193,97,42,61
5,386,medium,1684571574204,22,73,84
5,387,high,1684571575209,4,136,86
5,388,medium,1684571576217,45,139,71
5,390,high,1684571577228,8,14,130
5,391,medium,1684571578236,61,17,99
5,392,high,1684571579242,87,105,27
5,393,low,1684571580248,50,92,121
5,394,medium,1684571581258,40,6,127
5,395,high,1684571582271,15,103,118
5,396,medium,1684571583277,52,85,83
5,398,low,1684571584280,36,142,138
5,399,high,1684571585286,47,54,26
5,400,medium,1684571586292,24,89,99
5,401,high,1684571587298,84,57,117
5,402,medium,1684571588312,47,110,141
5,403,medium,1684571589317,83,78,146
5,404,low,1684571590339,31,76,79
5,406,low,1684571591351,87,142,98
5,407,low,1684571592367,42,69,148
5,408,high,1684571593372,1,97,59
5,409,high,1684571594378,45,57,54
5,410,medium,1684571595388,3,6,104
5,411,low,1684571596393,2,75,114
5,412,low,1684571597401,67,14,110
5,413,high,1684571598404,91,15,73
5,414,high,1684571599407,47,59,68
5,415,high,1684571600425,74,144,122
5,417,medium,1684571601430,53,25,20
5,418,medium,1684571602446,43,49,20
5,419,medium,1684571603462,67,43,80
5,420,low,1684571604476,93,89,146
5,421,high,1684571605486,97,115,38
5,422,low,1684571606488,31,7,137
5,424,low,1684571607495,1,25,55
5,425,high,1684571608501,79,122,17
5,426,medium,1684571609516,100,45,123
5,427,low,1684571610520,56,96,24
5,428,medium,1684571611534,92,125,91
5,429,medium,1684571612550,15,134,76
5,430,high,1684571613552,36,0,73
5,431,low,1684571614560,9,6,141
5,432,medium,1684571615573,40,13,116
5,433,medium,1684571616594,52,1,6
5,434,high,1684571617595,2,149,29
5,435,high,1684571618601,69,64,116
5,436,medium,1684571619608,71,106,133
5,437,low,1684571620613,55,138,11
5,438,low,1684571621622,23,47,110
5,440,medium,1684571622627,33,106,5
5,441,high,1684571623632,15,53,22
5,442,low,1684571624645,61,149,34
5,443,low,1684571625657,57,106,77
5,444,medium,1684571626667,86,14,75
5,445,medium,1684571627671,26,103,31
5,446,low,1684571628679,50,82,145
5,447,medium,1684571629691,74,123,99
5,448,medium,1684571630699,98,17,23
5,450,high,1684571631713,28,45,68
5,451,high,1684571632727,52,75,144
5,452,medium,1684571633739,23,145,61
5,453,low,1684571634754,9,66,126
5,454,medium,1684571635758,85,34,117
5,455,medium,1684571636769,85,33,140
5,456,high,1684571637785,85,133,121
5,458,low,1684571638789,63,108,35
5,459,medium,1684571639803,61,134,86
5,460,high,1684571640833,59,122,124
5,461,low,1684571641838,18,114,108
5,462,high,1684571642853,49,77,142
5,463,low,1684571643859,49,65,14
5,464,medium,1684571644874,92,75,131
5,466,medium,1684571645878,65,50,23
5,467,low,1684571646885,14,39,72
5,468,high,1684571647901,5,63,86
5,469,medium,1684571648913,70,139,46
5,470,medium,1684571649926,93,146,73
5,471,high,1684571650941,40,48,6
5,472,low,1684571651953,85,107,148
5,473,medium,1684571652966,44,55,5
5,474,medium,1684571653977,96,134,87
5,475,medium,1684571654991,95,81,70
5,476,low,1684571656007,94,98,121
5,477,high,1684571657011,85,87,112
5,478,high,1684571658017,77,110,110
5,479,low,1684571659028,10,0,9
5,481,low,1684571660043,83,98,41
5,482,low,1684571661058,96,97,82
5,484,medium,1684571662070,60,138,47
5,485,high,1684571663073,85,123,92
5,486,low,1684571664089,22,102,17
5,487,high,1684571665104,10,79,137
5,488,medium,1684571666118,10,140,26
5,489,medium,1684571667132,28,51,60
5,490,high,1684571668147,29,59,149
5,491,medium,1684571669162,38,114,117
5,493,low,1684571670175,72,56,74
5,494,high,1684571671189,84,4,54
5,495,medium,1684571672203,35,90,32
5,496,medium,1684571673218,27,0,138
5,497,medium,1684571674231,8,125,131
5,498,low,1684571675237,95,102,126
5,499,low,1684571676251,54,92,101
5,500,high,1684571677266,94,123,101
5,501,low,1684571678270,71,22,132
5,503,medium,1684571679282,69,148,17
5,504,high,1684571680289,73,138,136
5,505,low,1684571681303,99,142,143
5,506,medium,1684571682318,67,52,49
5,507,medium,1684571683332,70,128,124
5,508,low,1684571684346,45,130,118
5,509,high,1684571685361,58,84,146
5,510,medium,1684571686376,76,131,10
5,511,low,1684571687385,59,110,51
5,512,medium,1684571688398,43,32,36
5,513,medium,1684571689400,11,18,133
5,514,high,1684571690406,3,42,6
5,515,medium,1684571691422,95,80,107
5,516,low,1684571692437,38,24,77
5,517,high,1684571693449,59,94,137
5,518,medium,1684571694461,81,102,24
5,519,low,1684571695475,41,39,135
5,521,medium,1684571696484,53,57,94
5,522,low,1684571697500,86,34,133
5,523,high,1684571698515,27,70,146
5,524,medium,1684571699531,93,87,137
5,525,medium,1684571700537,95,75,19
5,526,medium,1684571701540,7,140,48
5,527,low,1684571702552,99,104,23
5,529,high,1684571703559,45,93,56
5,530,high,1684571704573,39,25,9
5,531,high,1684571705576,83,103,30
5,532,low,1684571706580,63,125,133
5,533,high,1684571707595,52,24,106
5,534,medium,1684571708615,4,33,60
5,535,low,1684571709617,70,78,33
5,537,high,1684571710629,89,51,11
5,538,medium,1684571711657,100,53,56
5,539,medium,1684571712668,96,43,87
5,540,low,1684571713672,58,137,6
5,541,low,1684571714688,46,86,146
5,542,medium,1684571715691,56,52,125
5,543,medium,1684571716706,69,48,133
5,544,medium,1684571717712,55,0,56
5,546,low,1684571718720,51,89,137
5,547,low,1684571719730,36,144,112
5,548,high,1684571720732,12,100,89
5,549,high,1684571721735,54,143,118
5,550,high,1684571722740,25,65,131
5,552,low,1684571723754,11,118,136
5,553,low,1684571724767,57,63,75
5,554,high,1684571725781,95,149,58
5,555,medium,1684571726794,46,72,52
5,556,medium,1684571727797,79,136,68
5,557,medium,1684571728825,81,35,104
5,558,high,1684571729828,74,73,58
5,559,high,1684571730840,99,38,58
5,560,low,1684571731851,32,112,111
5,561,medium,1684571732864,87,127,41
5,562,high,1684571733877,97,56,48
5,563,high,1684571734890,94,113,135
5,564,low,1684571735905,22,124,121
5,565,medium,1684571736915,51,125,43
5,567,high,1684571737927,54,71,43
5,568,medium,1684571738939,70,46,36
5,569,medium,1684571739944,56,25,74
5,570,low,1684571740955,68,77,21
5,571,low,1684571741970,10,28,86
5,572,high,1684571742980,6,113,126
5,573,medium,1684571743992,61,118,131
5,574,high,1684571744995,51,122,27
5,575,high,1684571746006,1,140,53
5,576,low,1684571747014,74,51,144
5,577,medium,1684571748026,93,144,124
5,578,medium,1684571749036,45,10,86
5,580,low,1684571750045,59,29,134
5,581,low,1684571751059,62,142,20
5,582,low,1684571752075,100,139,11
5,583,medium,1684571753084,56,97,54
5,585,high,1684571754094,25,28,35
5,586,low,1684571755110,34,85,29
5,587,high,1684571756118,3,131,7
5,588,high,1684571757129,65,115,21
5,589,medium,1684571758158,82,17,19
5,590,medium,1684571759173,9,28,73
5,591,medium,1684571760189,96,89,65
5,592,low,1684571761204,24,126,43
5,593,high,1684571762207,51,44,92
5,594,high,1684571763219,68,61,79
5,595,medium,1684571764232,18,110,93
5,596,medium,1684571765233,13,91,139
5,597,medium,1684571766245,4,16,90
5,599,low,1684571767249,35,130,99
5,600,low,1684571768259,39,10,8
5,601,medium,1684571769270,48,38,93
5,602,medium,1684571770281,71,76,48
5,603,high,1684571771296,57,40,40
5,604,medium,1684571772305,8,15,48
5,605,low,1684571773315,100,69,37
5,607,low,1684571774322,66,140,100
5,608,low,1684571775332,60,42,6
5,609,high,1684571776347,13,107,111
5,610,medium,1684571777349,97,145,41
5,612,medium,1684571778355,78,81,112
5,613,low,1684571779359,79,12,111
5,614,high,1684571780372,38,59,71
5,615,medium,1684571781376,76,132,100
5,616,low,1684571782392,5,68,105
5,617,low,1684571783407,86,79,68
5,618,high,1684571784418,25,29,52
5,619,medium,1684571785429,65,79,103
5,620,high,1684571786438,7,100,96
5,621,high,1684571787447,92,67,6
5,622,medium,1684571788454,26,126,31
5,623,low,1684571789469,11,113,64
5,624,medium,1684571790484,52,143,118
5,625,low,1684571791496,24,28,78
5,626,low,1684571792510,12,29,141
5,627,medium,1684571793518,77,80,101
5,629,high,1684571794525,16,56,83
5,630,high,1684571795526,83,77,115
5,631,high,1684571796530,57,92,52
5,633,medium,1684571797537,89,145,54
5,634,medium,1684571798549,55,72,119
5,635,low,1684571799554,0,14,76
5,636,medium,1684571800561,92,16,129
5,637,low,1684571801574,6,93,37
5,638,low,1684571802581,16,13,41
5,639,high,1684571803585,93,130,94
5,640,medium,1684571804601,1,1,21
5,641,high,1684571805613,81,148,64
5,642,low,1684571806628,87,109,24
5,644,high,1684571807642,71,58,46
5,645,medium,1684571808653,40,101,6
5,646,medium,1684571809666,62,132,143
5,647,medium,1684571810681,63,69,49
5,648,medium,1684571811695,67,23,53
5,649,high,1684571812706,44,65,80
5,650,low,1684571813718,15,130,122
5,651,low,1684571814733,30,42,58
5,652,medium,1684571815746,65,109,20
5,653,low,1684571816776,52,20,28
5,655,medium,1684571817785,49,143,53
5,656,high,1684571818798,35,94,87
5,657,medium,1684571819810,21,146,38
5,658,low,1684571820823,81,98,78
5,659,high,1684571821836,25,145,5
5,660,high,1684571822837,33,116,101
5,661,low,1684571823847,66,49,69
5,662,medium,1684571824861,55,93,73
5,663,medium,1684571825876,51,27,145
5,664,low,1684571826884,54,10,8
5,665,medium,1684571827898,56,118,14
5,666,high,1684571828913,87,36,15
5,667,high,1684571829928,59,90,40
5,668,medium,1684571830940,2,86,79
5,670,high,1684571831955,30,143,115
5,671,medium,1684571832960,87,136,38
5,672,low,1684571833963,14,117,44
5,673,high,1684571834978,70,129,52
5,675,medium,1684571835992,37,41,46
5,676,low,1684571837005,28,26,109
5,677,high,1684571838019,58,3,109
5,678,high,1684571839033,79,13,104
5,679,medium,1684571840047,100,143,32
5,680,low,1684571841062,56,59,14
5,681,medium,1684571842077,62,29,147
5,682,low,1684571843083,94,137,129
5,683,high,1684571844098,100,15,42
5,684,low,1684571845112,86,90,32
5,685,medium,1684571846126,44,17,39
5,687,high,1684571847127,75,55,129
5,688,low,1684571848141,96,77,36
5,689,medium,1684571849152,11,17,114
5,690,high,1684571850159,78,87,55
5,691,medium,1684571851167,37,134,85
5,692,low,1684571852173,28,80,13
5,693,low,1684571853182,32,117,108
5,694,medium,1684571854194,22,139,45
5,695,medium,1684571855202,3,149,20
5,697,high,1684571856219,29,18,7
5,698,high,1684571857223,58,3,132
5,699,low,1684571858232,82,92,70
5,700,high,1684571859239,36,81,115
5,701,high,1684571860253,100,81,83
5,702,medium,1684571861264,70,33,82
5,703,low,1684571862275,65,45,51
5,704,medium,1684571863283,81,124,96
5,706,low,1684571864293,8,26,126
5,707,high,1684571865305,27,146,132
5,708,high,1684571866317,68,11,123
5,709,low,1684571867326,13,67,56
5,710,medium,1684571868336,23,51,61
5,711,high,1684571869343,8,38,33
5,712,medium,1684571870353,29,49,146
5,713,low,1684571871358,27,134,149
5,714,low,1684571872368,94,114,36
5,715,high,1684571873371,73,38,57
5,716,low,1684571874378,75,70,98
5,718,medium,1684571875388,26,0,101
5,719,medium,1684571876402,22,120,80
5,720,high,1684571877414,28,58,57
5,721,medium,1684571878415,32,15,105
5,722,medium,1684571879422,14,112,61
5,723,high,1684571880432,27,108,23
5,724,high,1684571881441,48,48,117
5,725,medium,1684571882447,23,25,52
5,726,medium,1684571883450,69,21,23
5,728,low,1684571884453,18,4,94
5,729,high,1684571885462,48,27,31
5,730,low,1684571886468,53,29,12
5,731,low,1684571887476,71,67,89
5,732,high,1684571888481,74,76,69
5,733,low,1684571889485,99,4,20
5,734,low,1684571890496,43,39,62
5,735,medium,1684571891509,9,119,27
5,736,medium,1684571892519,56,3,60
5,738,medium,1684571893529,48,113,129
5,739,high,1684571894542,86,92,94
5,740,medium,1684571895556,24,111,81
5,741,high,1684571896563,35,122,90
5,742,high,1684571897570,45,119,27
5,743,medium,1684571898583,92,63,9
5,744,medium,1684571899590,100,48,51
5,745,low,1684571900600,99,44,145
5,746,medium,1684571901609,73,6,18
5,747,medium,1684571902618,62,0,13
5,749,low,1684571903621,6,59,119
5,750,low,1684571904624,71,68,15
5,751,high,1684571905629,8,3,13
5,752,low,1684571906636,12,39,11
5,753,medium,1684571907648,92,125,146
5,754,low,1684571908657,53,52,70
5,755,high,1684571909663,97,48,28
5,756,medium,1684571910690,73,73,57
5,757,low,1684571911693,12,148,59
5,758,medium,1684571912708,35,94,97
5,760,high,1684571913723,4,1,67
5,761,medium,1684571914738,33,4,136
5,762,high,1684571915765,63,142,23
5,763,low,1684571916770,38,105,15
5,764,high,1684571917786,45,22,114
5,765,medium,1684571918800,45,116,33
5,766,medium,1684571919818,59,52,24
5,767,high,1684571920825,45,48,69
5,769,medium,1684571921827,7,114,11
5,770,low,1684571922839,0,146,76
5,771,medium,1684571923845,49,39,32
5,772,medium,1684571924848,56,13,33
5,773,low,1684571925864,96,15,35
5,774,medium,1684571926874,53,87,86
5,775,high,1684571927884,35,98,99
5,776,medium,1684571928896,8,69,14
5,777,low,1684571929900,31,54,9
5,778,low,1684571930913,86,14,19
5,779,high,1684571931921,72,18,140
5,781,high,1684571932922,63,52,41
5,782,low,1684571933924,58,127,98
5,783,high,1684571934944,15,71,116
5,784,medium,1684571935954,65,113,17
5,785,high,1684571936959,20,8,85
5,786,low,1684571937965,73,69,100
5,787,medium,1684571938971,85,86,58
5,788,medium,1684571939983,81,140,104
5,790,medium,1684571941000,92,122,98
5,791,low,1684571942012,45,30,76
5,792,medium,1684571943026,47,97,21
5,793,high,1684571944064,31,39,108
5,794,high,1684571945080,67,38,17
5,795,medium,1684571946091,65,119,139
5,796,medium,1684571947097,70,95,111
5,797,high,1684571948099,28,37,70
5,799,low,1684571949105,22,105,145
5,800,medium,1684571950106,47,41,9
5,801,high,1684571951120,5,60,61
5,802,low,1684571952136,49,147,50
5,803,low,1684571953141,19,26,10
5,804,medium,1684571954153,46,13,118
5,805,high,1684571955169,96,9,70
5,806,medium,1684571956185,38,85,97
5,807,low,1684571957198,72,63,9
5,808,high,1684571958200,94,127,71
5,810,medium,1684571959202,60,70,65
5,812,medium,1684571960217,7,111,100
5,813,low,1684571961232,52,130,118
5,814,low,1684571962233,57,93,29
5,815,high,1684571963256,20,27,42
5,816,medium,1684571964266,37,67,97
5,817,medium,1684571965281,54,97,23
5,818,medium,1684571966296,46,113,116
5,819,low,1684571967312,3,81,10
5,820,high,1684571968313,47,90,19
5,821,high,1684571969330,64,123,21
5,822,high,1684571970336,93,29,124
5,823,medium,1684571971338,94,82,140
5,824,medium,1684571972351,33,10,125
5,825,low,1684571973370,10,132,61
5,826,low,1684571974386,79,92,59
5,827,high,1684571975410,14,58,52
5,828,medium,1684571976422,57,38,98
5,829,low,1684571977433,81,114,17
5,832,medium,1684571978438,35,23,134
5,833,high,1684571979447,86,121,36
5,834,low,1684571980465,96,130,139
5,835,low,1684571981479,6,120,97
5,836,medium,1684571982496,99,123,33
5,837,high,1684571983510,15,130,130
5,838,medium,1684571984512,15,138,131
5,839,high,1684571985515,29,103,97
5,840,medium,1684571986526,62,69,87
